,am,ba,ee,ex,op,pl,sr,za,
OG5_144404,0.2,0.017,1.0,1.0,0.5,0.4,0,0.065,
OG5_136149,0.077,0,0.2,0.5,0.143,0.5,1.0,0,
OG5_136934,0.091,0,0.222,0.5,0.2,0.091,0.085,0,
OG5_158963,1.0,0.167,0.143,1.0,0,0.069,0.118,0,
OG5_128982,0.08,0,0.065,0.25,0.083,0.143,0.041,0,
OG5_139077,1.0,0.333,0,0,0,0,0.333,0.021,
OG5_127507,0.04,0.006,0.065,0.2,0.129,0.086,0.026,0.111,
OG5_152231,0.125,0,0.067,0,0.333,0.242,0.114,0,
OG5_131454,0.043,0.074,0.2,0.5,0.19,0.297,0.033,0,
OG5_129965,0.03,0.034,0.094,0.211,0.12,0.246,0.023,0,
OG5_139360,0.056,0,0.5,0,0.5,0,1.0,0,
OG5_127515,0.1,0.009,0.115,0.333,0.087,0.085,0.03,0.5,
OG5_135758,0.125,0,0.333,1.0,0.143,0,1.0,0,
OG5_129120,0.068,0.167,0.048,0.25,0.15,0.149,0.027,0,
OG5_164951,0.143,0.04,0.125,0,0.25,1.0,0.053,0,
OG5_128569,0.045,0,0.039,0.167,0.12,0.044,0.019,0,
OG5_140386,0.047,0,0.083,0.25,0.333,0.333,0.031,0,
OG5_139036,0.5,0.098,0.08,1.0,1.0,0,0.059,0.286,
OG5_128078,0.069,0.005,0.087,0.125,0.118,0.074,0.021,1.0,
OG5_129260,0.048,0.014,0.069,1.0,0.143,0.043,0.015,0.013,
OG5_132813,0.101,0.143,0.091,0.5,0.107,0.273,0.03,0,
OG5_128400,0.028,0,0.057,0.1,0.1,0.107,0.025,0,
OG5_149823,0.182,0,0,0,1.0,0.57,0.333,0,
OG5_184261,0.048,1.0,0.098,0.4,1.0,0.095,0.034,0,
OG5_127445,0.035,0.004,0.051,0.154,0.125,0.108,0.019,0,
OG5_132319,0.105,0.056,0.176,0,0.333,0.111,0.094,0,
OG5_127574,0.036,0.026,0.043,0.167,0.059,0.054,0.017,0,
OG5_129413,0.054,0,0.071,0.25,0.091,0.115,0.07,0,
OG5_132121,0.055,0.091,0.094,0.333,0.25,0.286,0.024,0,
OG5_137987,0.333,0.1,0,0.5,0.143,0.296,1.0,0,
OG5_130446,0.063,0,0.083,1.0,0.105,0.114,0.026,0,
OG5_143144,0.057,0,0.063,0.5,0,0.16,0.028,0,
OG5_128539,0.061,0,0.051,0.364,0.149,0.097,0.048,0,
OG5_144906,0.036,0.1,0.111,0,0,0.077,0.143,0,
OG5_130468,0.057,0.008,0.044,0.267,0,0.065,0.015,0,
OG5_130691,0.045,0.167,0.143,0,0.095,0.158,0.053,1.0,
OG5_133017,0.118,0.113,0.286,0.25,0.286,0,0.044,0.2,
OG5_140126,0.182,0,0.5,1.0,1.0,0.5,0.082,1.0,
OG5_133341,0.075,0,0.111,0.5,0.188,0.227,0.029,0,
OG5_127291,0.034,0.017,0.041,0.136,0.077,0.095,0.014,0.125,
OG5_145013,0.333,1.0,0,1.0,0,0.371,0.104,0,
OG5_134258,0.058,0,0.111,0.273,0.214,0.103,0.042,0,
OG5_133138,0.065,0.022,0.5,0.5,0.143,1.0,0.056,1.0,
OG5_132092,0.048,0,0.061,1.0,0.2,0.2,0.063,0,
OG5_129244,0.051,0.016,0.088,0.409,0.083,0.167,0.021,0.333,
OG5_137904,0.286,0.068,0.105,0,0.25,1.0,0.095,0.091,
OG5_128808,0.051,0.009,0.091,0.267,0.083,0.271,0.081,0.167,
OG5_168706,0.5,0.03,1.0,0,1.0,0,0.5,0.133,
OG5_144652,1.0,0.03,0,0,0.5,0,0.333,0.333,
OG5_128706,0.047,0,0.074,0.182,0.087,0.075,0.017,0,
OG5_126967,0.031,0.5,0.045,0.167,0.13,0.17,0.019,0,
OG5_128681,0.105,0,0.111,0,0.098,0.235,0.086,0,
OG5_129971,0.053,0.012,0.088,0.2,1.0,0.049,0.03,0,
OG5_126942,0.101,0.022,0.071,0.444,0.322,0.119,0.019,0,
OG5_163438,0.333,0.091,0,0,0.333,0,0.125,1.0,
OG5_130179,0.057,0,0.333,0.333,0.174,0.143,0.2,0,
OG5_129899,0.039,0.031,0.061,0.5,0.045,0.098,0.028,0,
OG5_132850,0.038,0,0.068,0.375,0.125,0.167,0.038,0,
OG5_130938,0.046,0,0.103,0.182,0.133,0.286,0.031,0,
OG5_140137,0.073,0,0.143,0.2,0.5,0.263,0.042,0,
OG5_128892,0.026,0,0.027,0.214,0.125,0.194,0.015,0,
OG5_133558,0.037,0.031,0.057,0.2,0.111,0.054,0.024,0,
OG5_130141,0.049,0,0.107,0.5,0.364,0.273,0.033,0,
OG5_127372,0.038,0.004,0.053,0.167,0.095,0.19,0.019,0,
OG5_127052,0.038,0.018,0.095,0.15,0.262,0.094,0.039,0.03,
OG5_128757,0.091,0.004,0.111,0.25,0.118,0.522,0.038,0,
OG5_130976,0.032,0,0.071,0.222,0.091,0.6,0.019,0,
OG5_127535,0.085,0,0.056,0.118,0.082,0.063,0.016,0,
OG5_127509,0.042,0.024,0.048,0.111,0.136,0.067,0.034,0,
OG5_137750,0.333,0.031,1.0,0,0,0.233,0.044,0.167,
OG5_147253,0.125,0.029,0.098,1.0,0.5,0.125,0.027,0,
OG5_128258,0.041,0.054,0.028,0.125,0.074,0.148,0.02,0,
OG5_133790,0.077,0,0.055,0.105,0.148,0.095,0.035,0,
OG5_137932,0.4,0.031,0.071,0,0.5,0.083,0.222,1.0,
OG5_129171,0.08,0.007,0.071,0.333,0.125,0.222,0.027,0.035,
OG5_133130,0.071,0.029,0.091,0.333,0.143,0.2,0.043,1.0,
OG5_145737,0.238,0.025,0.333,0,1.0,0.5,0.229,1.0,
OG5_130082,0.041,0,0.037,0.111,0.13,0.196,0.026,0,
OG5_130210,0.5,0.015,0.125,0.429,0.444,0.393,0.2,0.043,
OG5_133346,0.051,0.077,0.107,0.25,0.167,0.4,0.036,1.0,
OG5_152112,0.08,0,0.167,0.333,0.25,0.231,0.286,0,
OG5_165120,0.182,0.056,0.071,0,0.25,0.333,0.063,0,
OG5_140503,0.118,0.02,0.4,0,1.0,0.158,0.071,1.0,
OG5_131148,0.2,0.059,0.133,1.0,0.2,0.2,0.056,0.028,
OG5_128642,0.029,0,0.063,0.25,0.103,0.082,0.018,0,
OG5_172628,0.053,0.077,0.167,0.5,0.25,0.125,0.067,0,
OG5_132852,0.065,0,0.091,0.5,0.143,0.25,0.031,0,
OG5_138188,0.143,0,0.25,0,1.0,1.0,0,0,
OG5_135785,0.045,0.051,0.121,1.0,0.545,0.133,0.223,0.333,
OG5_134916,0.071,0,0.1,0.333,0.111,0.1,0.038,0,
OG5_131590,0.077,0,0.125,1.0,0.176,0.135,0.04,0,
OG5_142486,1.0,0.024,1.0,0,1.0,1.0,0.5,0.25,
OG5_142820,0.061,0,0.1,0.429,1.0,0.25,0.085,0,
OG5_132599,0.167,0.009,0.111,0,0.182,0.4,0.067,0,
OG5_137593,0.111,0,0,0,0,0,0.133,0,
OG5_129833,0.057,0,0.048,0.182,0.133,0.196,0.031,0.111,
OG5_131531,0.2,0.017,0.222,0.4,0.6,0.087,0.044,0.5,
OG5_130299,0.061,0.043,0.081,0.25,0.2,0.094,0.018,0.125,
OG5_139259,0.375,0.073,0,1.0,0.188,1.0,1.0,0,
OG5_138233,0.5,0,0,0,0,0,0,0,
OG5_134244,0.5,0.011,0,1.0,0.5,0.5,0.286,0.048,
OG5_159638,0.077,0.034,0.5,0,0.4,0,0.286,0,
OG5_152691,0.044,0.033,0.125,0.167,0.286,0.4,0.029,0.25,
OG5_134933,0.091,0.042,1.0,0,0.286,0,0.2,0.25,
OG5_136625,0.167,0,0.125,0.5,0.286,0.095,0.053,0,
OG5_128152,0.067,0,0.045,0.111,0.111,0.075,0.018,0,
OG5_127329,0.032,0.015,0.058,0.152,0.109,0.157,0.035,0.5,
OG5_136245,0.038,1.0,0.047,0.182,0.5,0.057,0.023,0,
OG5_155861,0.5,0.172,0,0,0.667,1.0,0,0.333,
OG5_127501,0.029,0.011,0.116,0.214,0.091,0.217,0.03,0,
OG5_131532,0.034,0.05,0.1,0.167,0.2,0.096,0.026,0,
OG5_128969,0.043,0.004,0.065,0.273,0.1,0.103,0.024,0,
OG5_129258,0.045,0.004,0.075,1.0,0.13,0.14,0.025,0.027,
OG5_132354,0.057,0,0.077,0.25,0.2,0.3,0.032,0,
OG5_149417,1.0,0.058,0.095,1.0,0,0.1,0.037,0.25,
OG5_127915,0.036,0.015,0.055,0.154,0.103,0.082,0.03,0,
OG5_142664,0.118,0,0.2,1.0,0,0.667,0.16,0,
OG5_134572,0.2,0.017,1.0,1.0,0,0,0.25,0.091,
OG5_136153,0.079,0.023,0.086,0.444,0.125,0.048,0.029,0,
OG5_139978,0.143,0,1.0,0.25,1.0,0.5,0.077,0,
OG5_129903,0.037,0.081,0.048,0.125,0.088,0.063,0.026,0,
OG5_138046,0.064,1.0,0.097,0.5,0.167,0.118,0.036,0,
OG5_131669,0.051,0,0.063,0.333,0.111,0.093,0.023,0,
OG5_131592,0.06,0,0.083,0.333,0.143,0.216,0.079,0,
OG5_131266,0.083,0.023,0.1,0.25,0.222,0.243,0.041,0.061,
OG5_127581,0.051,0,0.029,0.4,0.075,0.053,0.019,0,
OG5_135884,0.071,0,0.04,1.0,0.4,0.059,0.059,0,
OG5_134864,0.182,0,0.08,1.0,0.25,0.387,0.048,0,
OG5_127404,0.047,0.005,0.057,0.12,0.057,0.117,0.026,0,
OG5_131724,0.051,0,0.036,0.2,0.1,0.116,0.043,0,
OG5_143117,0.333,0,0.2,0,0.5,0.158,0.095,0,
OG5_128503,0.034,0.016,0.059,1.0,0.108,0.064,0.019,0.032,
OG5_130803,0.057,0,0.05,0.308,0.214,0,0.041,0,
OG5_134910,0.111,0,0.125,1.0,0.25,0.148,0.037,0,
OG5_152681,0.231,0.022,1.0,1.0,0.2,0,0.333,0,
OG5_133396,0.2,0,0.167,0.5,0.3,0.333,0.167,0,
OG5_130063,0.033,0.028,0.071,0.667,0.238,0.111,0.015,0.25,
OG5_128708,0.035,0,0.091,0.5,0.063,0.175,0.04,0,
OG5_130612,0.043,0,0.067,0.167,0.087,0.5,0.026,0,
OG5_142125,0.087,0,0.2,0,0.333,0.5,1.0,0,
OG5_140221,0.064,0.111,0.3,1.0,1.0,0.4,0.071,0,
OG5_131555,0.063,0.333,0.167,0.231,0.227,0.143,0.032,0,
OG5_129987,0.06,0,0.069,0.2,0.125,0.033,0.024,0,
OG5_137382,1.0,0.018,0,0,1.0,0.5,0,0,
OG5_130995,0.056,0.018,0.067,0.333,0.25,0.12,0.036,0.089,
OG5_141028,0.111,0.018,0.286,0.333,0.333,0.455,0.061,0.091,
OG5_129067,0.032,0,0.079,0.364,0.053,0.079,0.03,0,
OG5_128586,0.037,0,0.042,0.067,0.077,0.103,0.029,0,
OG5_135174,0.083,0,0.143,0.5,0.143,0.487,0.333,0,
OG5_130699,0.053,0.004,0.043,0.5,1.0,0.138,0.032,0,
OG5_150447,0.087,0.037,0.25,0.5,0.5,0.125,0.095,0.25,
OG5_128902,0.091,0.004,0.097,0.5,0.095,0.172,0.029,0.026,
OG5_130343,0.031,0.008,0.091,0,0,0.154,0.036,0.021,
OG5_128312,0.053,0.004,0.065,0.125,0.05,0.176,0.013,0,
OG5_132726,0.04,0,0.074,0.5,0.143,0.095,0.043,0,
OG5_131622,0.056,0,0.125,0.167,0.111,0.265,0.059,0,
OG5_139323,1.0,0.077,0,0,0.5,0,0.5,0,
OG5_136226,0.044,0,0.034,0.25,0.5,0.1,0.037,0,
OG5_127885,0.071,0,0.091,0.2,0.1,0.286,0.025,1.0,
OG5_127651,0.071,0.039,0.057,0.25,0.125,0.211,0.03,0,
OG5_144377,0.067,0,0.129,0.5,0.4,0.232,0.082,0,
OG5_131135,0.057,0,0.059,0.25,0.286,0.118,0.125,0,
OG5_134624,0.25,0,0,0,0.2,0,1.0,0,
OG5_136230,1.0,0.011,1.0,0,0,0,0.5,0,
OG5_138620,0.059,0,0.2,1.0,0.5,0,0.059,0,
OG5_132754,0.051,0,0.077,0.286,0.4,0.107,0.052,0.5,
OG5_144642,0.5,0.018,0,0,1.0,0,1.0,1.0,
OG5_133153,0.053,0,0.077,0.167,0.4,0.208,0.029,0,
OG5_131528,0.053,0.118,0.04,0.143,0.161,0.231,0.06,0,
OG5_161504,0.2,0.125,0.286,1.0,0,0.333,0.05,0,
OG5_129347,0.035,0.013,0.333,0.222,0.095,0.125,0.056,0,
OG5_127627,0.054,0.011,0.06,0.333,0.095,0.12,0.021,0.057,
OG5_144563,0.111,0.051,0.4,0,0.308,1.0,0.095,1.0,
OG5_141679,0.105,0,0.5,0.5,0.333,0.333,0.053,0,
OG5_127389,0.077,0.01,0.115,0.167,0.231,0.261,0.062,0,
OG5_128345,0.061,0.006,0.057,0.333,0.105,0.065,0.026,0.5,
OG5_134224,0.065,0,0.071,0.25,0.273,0.286,0.032,0,
OG5_128685,0.035,0.027,0.125,0.154,0.133,0.122,0.041,0,
OG5_130654,0.044,0.014,0.143,0.4,0.1,0.143,0.091,0.133,
OG5_128230,0.055,0,0.06,0.2,0.111,0.136,0.018,0,
OG5_149925,0.097,0.286,0.111,0.25,0,0.293,0.098,0,
OG5_129542,0.1,0.02,0.096,0.667,0.154,0.1,0.028,0.063,
OG5_129632,0.039,0,0.052,0.176,0.067,0.191,0.032,0,
OG5_142755,0.06,0,0.059,0.167,0.167,0.067,0.033,0,
OG5_133198,0.095,0,0.5,0.333,0.143,0,0.143,0,
OG5_144756,0.143,0.074,0.25,1.0,1.0,0.375,0.1,0.091,
OG5_127985,0.037,0.009,0.048,0.25,0.069,0.196,0.028,0.043,
OG5_129154,0.031,0,0.086,0.333,0.086,0.086,0.038,0,
OG5_146550,0.143,0.125,0.333,0.333,0.333,0,0.038,0,
OG5_130889,0.024,0.009,0.049,0.133,0.2,0.095,0.021,0.044,
OG5_137834,0.047,0,0.083,0.375,0.667,0.1,0.054,0,
OG5_132098,0.088,0.016,0.071,0.25,0,0.176,0.024,0.043,
OG5_128946,0.039,0.057,0.057,0.167,0.069,0.085,0.032,0,
OG5_128420,0.042,0,0.069,0.071,0.097,0.119,0.024,0,
OG5_130755,0.024,0,0.074,0.25,0.077,0.043,0.02,0,
OG5_128492,0.029,0.004,0.059,0.167,0.222,0.183,0.021,1.0,
OG5_128689,0.039,0.087,0.047,0.083,0.087,0.087,0.019,0,
OG5_134532,0.088,0.028,0.095,1.0,0,0.243,0.077,0,
OG5_152623,0.1,0.056,0.5,0,0.333,0.333,0.143,0.143,
OG5_129850,0.044,0.065,0.043,0.1,0.069,0.073,0.034,0,
OG5_158934,0.067,0.03,0.5,1.0,0,0,1.0,0.061,
OG5_145377,0.118,0.025,0,0.5,0.5,0.5,0.074,0,
OG5_139481,0.057,0,0.25,0.154,0,0.333,0.154,0,
OG5_128087,0.045,0,0.068,0.429,0.059,0.089,0.029,0,
OG5_132807,0.167,0,0,1.0,0.273,0.25,0.25,0,
OG5_140192,0.143,0.024,0,0.667,1.0,1.0,1.0,0.118,
OG5_127361,0.039,0.004,0.045,0.167,0.105,0.133,0.021,0,
OG5_128370,0.03,0,0.063,0.24,0.1,0.218,0.03,0,
OG5_135084,0.085,0.25,0.273,0.4,0.222,0.263,0.333,0.25,
OG5_135448,0.095,0.071,0.5,1.0,0.5,0.357,0.167,0,
OG5_141169,0.093,0,0.5,0,0.5,0.333,0.047,0,
OG5_131873,0.111,0.008,0.5,0,0,0.13,0.111,0.024,
OG5_130515,0.037,0,0.05,0.125,0.095,0.103,0.015,0,
OG5_132922,0.063,0.014,0.091,0.667,0.5,0,0.095,0.051,
OG5_135480,0.167,0.028,0,1.0,0.5,0,0.286,0.5,
OG5_136892,0.067,0.034,0.2,0,0.3,0.268,0.125,0.333,
OG5_171052,0.667,0.036,0.333,0,0.5,0,0.091,0,
OG5_129999,0.036,0,0.083,0.333,0.071,0.056,0.017,0,
OG5_135441,0.029,0,0.182,0.333,0.118,0,0.032,0,
OG5_131332,0.083,0.016,0.25,0.286,0.286,0.214,0.5,0,
OG5_130884,0.063,0.012,0.111,0.5,0.25,1.0,0.027,0.333,
OG5_127222,0.042,0.014,0.047,0.125,0.08,0.057,0.019,0.5,
OG5_130262,0.054,0,0.071,0.167,0.08,0.068,0.03,0,
OG5_129150,0.03,0.005,0.05,0,0.111,0.069,0.021,0,
OG5_126913,0.032,0.005,0.07,0.143,0.086,0.217,0.046,0.02,
OG5_143096,0.071,0,0.056,0.167,0.5,0.111,0.048,0,
OG5_150274,0.029,0,0.097,0.167,0.5,0.085,0.033,0,
OG5_129185,0.066,0,0.042,0.222,0.138,0.083,0.021,0,
OG5_127980,0.037,0,0.054,0.167,0.074,0.083,0.034,0,
OG5_127997,0.031,0.006,0.05,0.143,0.083,0.308,0.018,0.083,
OG5_153453,0.5,0.051,1.0,0,1.0,0,0.154,0,
OG5_140256,0.074,0.043,0.286,0,0.5,0.167,0.064,0,
OG5_127571,0.065,0.011,0.097,0.583,0.156,0.071,0.04,0,
OG5_130579,0.054,0,0.085,0.4,0.111,0.054,0.029,0,
OG5_133169,0.036,0,0.067,0.231,0.25,0.091,0.071,0,
OG5_134656,0.029,0,0.067,0.25,0.286,0.296,0.018,0,
OG5_128471,0.038,0.011,0.059,0.5,0.118,0.25,0.031,0,
OG5_132944,0.057,0.029,0.059,0.5,0.286,0.222,0.025,0,
OG5_129503,0.078,0,0.07,0.182,0.083,0.109,0.068,0,
OG5_132532,0.039,0,0.059,1.0,0.111,0.143,0.021,0,
OG5_130161,0.051,0,0.048,0.25,0.087,0.074,0.022,0,
OG5_128975,0.026,0,0.048,0.222,0.087,0.179,0.02,0,
OG5_127905,0.034,0.011,0.063,0.25,0.143,0.122,0.046,0.045,
OG5_139579,1.0,0.024,0.125,0.5,1.0,0.122,0.035,0,
OG5_131768,0.039,0.042,0.045,0.125,0.067,0.231,0.022,1.0,
OG5_137985,0.25,1.0,0,0,0.227,1.0,0.273,0,
OG5_127667,0.067,0.133,0.133,0.6,0.308,1.0,0.043,0,
OG5_127365,0.058,0.056,0.052,0.154,0.08,0.091,0.021,0,
OG5_144692,0.058,0,0.056,1.0,0,0.167,0.016,0,
OG5_135188,0.105,0.036,0.25,1.0,1.0,0.5,0.1,0.182,
OG5_128371,0.051,0,0.061,0.125,0.069,0.161,0.026,0,
OG5_142482,0.111,0,0.095,1.0,0,0.103,0.088,0,
OG5_129955,0.053,0.019,0.053,0.333,0.111,0.05,0.023,0,
OG5_136657,0.054,0.054,0.2,0.389,0.25,0.263,0.033,0,
OG5_126829,0.044,0,0.051,0.214,0.111,0.231,0.028,0,
OG5_155995,0.079,0.5,0.1,1.0,0,0.118,0.074,0.2,
OG5_135757,0.059,0,0.086,0.333,0.143,0.06,0.029,0,
OG5_134201,0.029,0,0.105,1.0,0.167,0.16,0.075,0,
OG5_129033,0.031,0,0.029,0.154,0.095,0.057,0.015,0,
OG5_127384,0.075,0,0.064,0.231,0.125,0.125,0.018,0,
OG5_132226,0.063,0,0.04,0.333,0.067,0.111,0.029,0,
OG5_127283,0.026,0.01,0.046,0.222,0.091,0.047,0.017,0.034,
OG5_132569,0.04,0,0.061,0.25,0.214,0.097,0.029,0,
OG5_136410,0.086,0,0.2,0,0.182,0.5,0.25,0,
OG5_130778,0.051,0,0.034,0.5,0.1,0.061,0.017,0,
OG5_128116,0.059,0.009,0.222,0.333,0.071,0.122,0.066,0,
OG5_130434,0.052,0,0.043,0.167,0.115,0.06,0.026,0,
OG5_126864,0.04,0.018,0.056,0.226,0.091,0.167,0.019,0,
OG5_128839,0.068,0,0.047,0.25,0.08,0.103,0.016,0,
OG5_147202,0.045,0,0.074,0.25,0,0.125,0.021,0,
OG5_130672,0.063,0,0.045,0.111,0.154,0.207,0.038,0,
OG5_127641,0.039,0.053,0.08,0.091,0.071,0.101,0.014,0,
OG5_137477,0.044,0,0.111,0.333,0.333,0.286,0.133,0,
OG5_128596,0.024,0,0.063,0.133,0.08,0.085,0.028,0,
OG5_135746,0.25,0.009,0.087,0.5,0.214,0.094,0.035,0.083,
OG5_127446,0.031,0.042,0.074,0.118,0.095,0.053,0.016,0,
OG5_130787,0.045,0,0.077,0.5,0.1,0.065,0.054,0,
OG5_132863,0.071,0.05,0.059,0,0.5,0.074,0.017,1.0,
OG5_164898,0.143,0.25,0,1.0,0,0,1.0,0,
OG5_130431,0.064,0,0.049,1.0,0.083,0.073,0.034,0,
OG5_129050,0.044,0,0.048,0.111,0.118,0.087,0.016,0,
OG5_130576,0.071,0,0.154,1.0,0.2,0.182,0.043,0,
OG5_129865,0.047,0,0.059,0.5,0.095,0.094,0.026,0,
OG5_130270,0.056,0,0.2,0.5,0.143,0.209,0.035,0,
OG5_129957,0.045,0.016,0.045,0.25,0.111,0.125,0.019,0,
OG5_127795,0.033,0.063,0.143,0.429,0.111,0.133,0.046,1.0,
OG5_135491,0.077,0,0.5,0.918,0.167,1.0,0.068,1.0,
OG5_131530,0.109,0,0.111,0.25,0.552,0.179,0.083,0,
OG5_149777,0.143,0,0.333,0.333,0,1.0,0.174,0,
OG5_132643,0.083,0,0.176,0.5,0.286,0.286,0.1,0,
OG5_134547,0.049,0.103,0.082,0.25,0.667,0.121,0.035,0,
OG5_149464,0.154,0,0.2,0.4,1.0,0.25,0.08,0,
OG5_137436,0.075,0,0.105,0.6,0.231,0.148,0.035,0,
OG5_133694,0.063,0.038,0.05,0.333,0.182,0.071,0.036,0,
OG5_128245,0.083,0.027,0.091,0.188,0.158,0.2,0.03,0.077,
OG5_132884,0.077,0.089,0.125,0,0.375,0,0.067,0.2,
OG5_138305,0.087,0.075,0.257,1.0,0.143,0.167,0.062,0.12,
OG5_149647,0.2,0,0.2,0.25,0,0.167,0.059,0,
OG5_132093,0.045,0,0.114,0.125,0.105,0.238,0.029,0.25,
OG5_134622,0.1,0,0.122,0.5,0.375,0.167,0.278,0,
OG5_142925,0.105,0,0.167,1.0,0.333,0.326,0.038,0,
OG5_140024,0.082,1.0,0.053,0.167,0.154,0.196,0.056,0,
OG5_149965,0.2,0,0.333,0.5,1.0,0,0.133,0,
OG5_129973,0.064,0,0.05,0.333,0.074,0.213,0.031,0,
OG5_130207,0.143,0.008,0.125,0,0.5,0.167,0.079,0.026,
OG5_143421,0.25,0,0,1.0,1.0,1.0,0.5,0,
OG5_138938,0.118,0,0.105,0,0.6,0.1,0.051,0,
OG5_133579,0.04,0,1.0,0.2,0.111,0.333,0.2,0,
OG5_135329,0.183,0.5,0.125,1.0,0.333,0.182,0.091,0,
OG5_127523,0.037,0.011,0.063,0.16,0.097,0.074,0.019,0.333,
OG5_141550,0.056,0,0.13,0.25,0.2,0.5,0.046,0,
OG5_137817,0.091,0,0.125,1.0,0.167,0.333,0.056,0,
OG5_163064,0.1,0.039,0.333,0,1.0,0.333,0.063,0.333,
OG5_149325,0.094,0,0.095,0,0.333,0.259,0.333,0,
OG5_136200,0.042,0,0.167,0.2,0.143,0.333,0.125,0,
OG5_136756,0.1,0.056,0.25,0.333,0.667,0.5,0.062,0.5,
OG5_144362,0.25,0,0.182,0.5,0.5,0.4,0.069,0,
OG5_133938,0.114,0,0.111,1.0,0.25,0.143,0.164,0,
OG5_138512,0.375,0,0.167,0,0.313,1.0,0.333,0,
OG5_128296,0.034,0.006,0.056,0.25,0.148,0.07,0.014,0.024,
OG5_141644,0.118,0,0.2,0,0.5,0.212,0.25,0,
OG5_166045,0.273,1.0,0.286,0,0.4,1.0,0.153,0,
OG5_132400,0.049,1.0,0.133,0.2,0.143,0.167,0.042,0,
OG5_182941,0.333,0,0.333,0,0,0,0.061,0,
OG5_130945,0.222,0,0.2,1.0,0.2,0.333,0.04,0,
OG5_134288,0.25,0,0.091,0.25,0.174,0.143,0.045,0,
OG5_132622,0.043,0,0.091,0.333,0.167,0.091,0.049,0,
OG5_134307,0.043,0.063,0.054,0.5,0.1,0.083,0.018,0.5,
OG5_129403,0.154,0.007,0.085,0.333,0.4,0.1,0.042,0.04,
OG5_150373,0.111,0.305,1.0,1.0,1.0,0.5,0.13,0,
OG5_137981,0.087,0.037,0.333,1.0,0.2,0,0.154,0.5,
OG5_139985,0.143,0,0.071,0.143,0.25,0.45,0.083,0,
OG5_131523,0.069,0,0.167,1.0,0.25,0.111,0.041,0,
OG5_133917,0.037,0,0,0,0.4,0.333,0.2,0,
OG5_138296,0.125,0,0.133,0.25,0.25,0.333,0.063,0,
OG5_128261,0.023,0.021,0.055,0.15,0.209,0.194,0.02,0.068,
OG5_139443,0.5,0,0.125,0.909,0,0.286,0.063,0,
OG5_136803,0.125,0,0.074,0.429,1.0,0.088,0.045,0,
OG5_132525,0.044,0,0.045,0.25,0.083,0.143,0.04,0,
OG5_130110,0.08,0,0.081,0.273,0.429,0.233,0.055,0,
OG5_143110,0.182,0,0.258,0,1.0,0.281,0.093,0,
OG5_127316,0.056,0.004,0.038,0.286,0.069,0.116,0.018,0,
OG5_130139,0.105,0.032,0.143,1.0,0.143,0.154,0.077,0,
OG5_141566,0.077,0,0.5,0.667,0.4,0.25,0.538,0,
OG5_169677,0.077,0.059,0.13,0.667,0.25,0.5,0.083,0,
OG5_147036,0.1,0,0.067,0.333,0,0.081,0.067,0,
OG5_141591,0.056,1.0,0.083,0.273,0.379,0.155,0.085,0,
OG5_146351,0.182,0.083,0.25,0.5,0.611,0.5,0.07,0,
OG5_163918,0.2,0.063,0.2,0.5,1.0,0.25,0.063,0.5,
OG5_142842,0.125,0.143,0.2,0,0.37,0,0.286,0,
OG5_132420,0.1,0,0.1,0.462,0.8,0.286,0.034,0,
OG5_129951,0.053,0,0.049,0.5,0.154,0.228,0.029,0,
OG5_130853,0.061,0,0.08,1.0,0.091,0.056,0.031,0,
OG5_150050,0.154,0.25,0.4,1.0,0.5,1.0,0.133,0,
OG5_147278,0.375,0,0.2,0.333,0.5,0.2,0.143,0,
OG5_152210,1.0,0,0.1,0,0,0.1,0.091,0,
OG5_149736,0.083,0,1.0,0,0.25,0.2,0.25,0,
OG5_144795,1.0,0.125,0,0.5,0,0,0,1.0,
OG5_136453,0.033,0,0.056,1.0,0.167,0.095,0.058,0,
OG5_149811,0.182,0.167,0,0,0.667,0.167,0.12,0,
OG5_138933,0.087,0,0.118,0.25,0.25,0.143,0.04,0,
OG5_142819,0.1,0,0.333,0.667,0.267,1.0,0.273,0,
OG5_129191,0.08,0,0.068,0.2,0.119,1.0,0.075,0,
OG5_132042,0.053,0,0.051,1.0,0.167,0.089,0.029,0,
OG5_136199,0.067,0,0.067,0.4,0.286,0.044,0.031,0,
OG5_147301,0.059,0,0.091,0,0,0.278,0.031,0,
OG5_133655,0.057,0.03,0.4,0.333,0.571,0.13,0.133,0.5,
OG5_135814,0.25,0.008,0.118,1.0,0,0,0.4,0,
OG5_136069,0.049,0.02,0.091,0.167,0.136,0.222,0.032,0.091,
OG5_142563,0.167,0.049,1.0,1.0,0.333,0.403,0.176,0.111,
OG5_141568,0.2,0.5,0.102,0.154,0.857,0.143,0.03,0,
OG5_147044,0.2,0,1.0,0,0,1.0,0.135,0,
OG5_133651,0.037,0.5,0.5,0,0.125,0.333,0.111,0,
OG5_137061,0.068,0.1,0.128,0.25,0.25,0.091,0.027,1.0,
OG5_135393,0.091,0,0.053,1.0,0.083,0.091,0.034,0,
OG5_128944,0.047,0.005,0.05,0.333,0.182,0.104,0.021,0,
OG5_149845,0.061,0.05,0.075,0.167,0.175,0.094,0.019,0.25,
OG5_134112,0.133,0,0.286,0.5,0.167,0.333,0.077,0,
OG5_137572,0.091,0,0.25,0.5,0.5,0.2,0.054,0,
OG5_144628,0.25,0,0.109,0.75,0.333,0.168,0.097,0,
