,Am,Ba,EE,Ex,Op,Pl,Sr,Za,
OG5_128402,56,55,41,6,25,33,176,0,
OG5_144560,3,35,4,3,3,5,18,1,
OG5_129580,41,19,38,11,21,42,225,1,
OG5_131390,69,385,54,3,15,27,191,41,
OG5_130059,60,0,17,4,13,70,145,0,
OG5_142465,90,0,90,3,4,36,264,0,
OG5_134483,61,14,6,4,13,0,36,0,
OG5_152548,10,36,5,0,0,1,16,4,
OG5_136542,23,18,0,0,10,1,3,0,
OG5_133401,90,5,24,10,6,37,93,0,
OG5_127414,60,252,54,6,30,86,267,90,
OG5_129240,19,423,13,4,7,42,48,18,
OG5_136621,28,114,7,1,5,13,62,1,
OG5_136527,12,0,2,0,2,3,7,0,
OG5_134158,27,0,26,1,10,6,75,0,
OG5_138859,65,0,55,3,14,22,249,0,
OG5_133529,30,23,63,7,7,14,152,2,
OG5_153347,3,43,30,2,0,24,90,0,
OG5_136324,3,56,7,6,0,29,17,0,
OG5_141499,4,0,3,0,31,9,8,0,
OG5_130209,8,396,7,0,1,30,46,74,
OG5_136103,38,0,0,0,17,0,68,0,
OG5_129422,49,114,28,6,37,4,176,6,
OG5_129691,74,0,38,7,36,42,180,0,
OG5_138070,14,0,3,0,2,18,2,0,
OG5_138294,30,24,3,7,14,18,43,0,
OG5_150357,1,0,0,0,0,13,6,0,
OG5_133506,36,0,8,4,7,17,19,0,
OG5_126884,118,526,66,20,31,114,435,0,
OG5_126817,59,195,80,10,36,162,347,0,
OG5_137450,35,192,18,2,4,14,218,0,
OG5_128661,49,1,37,11,19,49,137,0,
OG5_128814,36,6,34,4,21,65,184,0,
OG5_129998,36,81,4,16,11,7,46,0,
OG5_129870,25,0,25,0,24,45,81,0,
OG5_141832,8,2,64,1,1,30,536,0,
OG5_135732,8,12,21,3,0,67,101,0,
OG5_144582,12,21,15,0,7,5,65,0,
OG5_127463,83,375,50,18,26,72,247,36,
OG5_132112,33,0,17,2,21,28,75,0,
OG5_131837,41,0,20,6,10,1,72,0,
OG5_127358,154,0,228,14,44,184,962,0,
OG5_128424,36,359,21,17,35,9,76,89,
OG5_134513,15,1,1,1,10,22,11,0,
OG5_142744,57,0,14,2,3,10,7,0,
OG5_144404,10,237,1,1,2,5,0,46,
OG5_136149,13,0,5,2,21,2,1,0,
OG5_136934,44,0,9,2,20,11,59,0,
OG5_158963,1,12,14,1,0,29,17,0,
OG5_128982,25,0,31,12,24,28,269,0,
OG5_139077,1,3,0,0,0,0,3,95,
OG5_127507,100,471,31,5,31,58,192,18,
OG5_152231,8,0,30,0,3,66,35,0,
OG5_131454,69,27,5,2,21,37,184,0,
OG5_129965,99,149,32,19,25,57,215,0,
OG5_139360,36,0,4,0,2,0,1,0,
OG5_127515,20,331,26,9,23,59,133,2,
OG5_135758,8,0,3,1,14,0,1,0,
OG5_129120,59,18,84,8,40,87,335,0,
OG5_164951,14,25,8,0,4,1,19,0,
OG5_128569,66,0,76,12,25,68,264,0,
OG5_140386,43,0,24,4,6,3,97,0,
OG5_139036,2,41,25,1,2,0,34,7,
OG5_128078,29,597,23,8,17,27,144,1,
OG5_129260,42,138,29,1,28,47,134,76,
OG5_132813,69,7,22,2,28,33,233,0,
OG5_128400,71,0,53,10,30,103,118,0,
OG5_149823,11,0,0,0,1,107,6,0,
OG5_184261,42,1,61,5,1,21,179,0,
OG5_127445,85,501,39,13,16,65,215,0,
OG5_132319,19,36,17,0,3,9,117,0,
OG5_127574,110,117,46,30,51,74,404,0,
OG5_129413,74,0,84,8,22,61,341,0,
OG5_132121,91,11,53,3,8,28,166,0,
OG5_137987,6,10,0,2,7,27,1,0,
OG5_130446,16,0,12,1,19,35,114,0,
OG5_143144,35,0,16,2,0,25,72,0,
OG5_128539,131,0,99,11,47,31,622,0,
OG5_144906,28,20,18,0,0,26,7,0,
OG5_130468,87,254,45,15,0,31,197,0,
OG5_130691,67,6,21,0,21,38,94,1,
OG5_133017,17,71,7,4,7,0,45,10,
OG5_140126,11,0,2,1,1,2,49,1,
OG5_133341,40,0,18,2,16,44,104,0,
OG5_127291,117,231,98,22,39,74,428,8,
OG5_145013,3,1,0,1,0,35,48,0,
OG5_134258,52,0,9,11,14,29,48,0,
OG5_133138,31,137,4,2,7,1,89,1,
OG5_132092,21,0,33,1,10,30,48,0,
OG5_129244,79,125,34,22,24,18,240,3,
OG5_137904,7,44,19,0,4,1,21,22,
OG5_128808,59,217,44,15,12,96,99,6,
OG5_168706,4,66,1,0,1,0,2,15,
OG5_144652,1,67,0,0,2,0,3,3,
OG5_128706,64,0,27,11,23,40,120,0,
OG5_126967,191,2,111,48,54,106,628,0,
OG5_128681,57,0,27,0,41,17,35,0,
OG5_129971,95,258,34,25,1,41,237,0,
OG5_126942,159,319,84,9,59,67,363,0,
OG5_163438,6,11,0,0,6,0,16,1,
OG5_130179,35,0,3,6,23,14,5,0,
OG5_129899,51,32,33,2,22,51,71,0,
OG5_132850,79,0,44,8,16,42,105,0,
OG5_130938,87,0,39,11,30,7,162,0,
OG5_140137,109,0,14,10,2,19,72,0,
OG5_128892,77,0,37,14,24,31,196,0,
OG5_133558,54,32,35,5,18,37,127,0,
OG5_130141,82,0,28,4,22,11,123,0,
OG5_127372,79,499,75,12,21,79,310,0,
OG5_127052,78,503,21,20,65,32,152,66,
OG5_128757,22,518,9,4,17,46,79,0,
OG5_130976,63,0,28,18,22,5,158,0,
OG5_127535,82,0,72,17,49,63,425,0,
OG5_127509,48,82,42,9,22,45,87,0,
OG5_137750,3,97,1,0,0,30,45,6,
OG5_147253,16,34,92,4,2,56,331,0,
OG5_128258,74,56,36,8,27,54,201,0,
OG5_133790,52,0,55,19,27,21,86,0,
OG5_137932,5,64,14,0,2,24,9,1,
OG5_129171,25,297,42,12,16,18,149,57,
OG5_133130,14,69,22,3,14,5,47,1,
OG5_145737,21,81,6,0,1,4,35,1,
OG5_130082,49,0,27,9,23,46,116,0,
OG5_130210,4,328,8,7,9,28,10,70,
OG5_133346,59,26,28,12,18,5,110,1,
OG5_152112,25,0,6,3,4,26,7,0,
OG5_165120,11,36,14,0,4,3,48,0,
OG5_140503,17,102,5,0,1,19,42,1,
OG5_131148,5,17,15,1,5,20,71,36,
OG5_128642,69,0,48,16,29,49,228,0,
OG5_172628,76,13,6,4,8,24,30,0,
OG5_132852,31,0,22,2,7,28,32,0,
OG5_138188,7,0,4,0,1,1,0,0,
OG5_135785,66,78,33,1,11,30,247,9,
OG5_134916,28,0,10,3,9,10,53,0,
OG5_131590,26,0,8,1,17,52,100,0,
OG5_142486,1,124,1,0,1,1,2,4,
OG5_142820,66,0,30,7,1,8,141,0,
OG5_132599,6,319,9,0,11,5,15,0,
OG5_137593,54,0,0,0,0,0,15,0,
OG5_129833,35,0,84,11,15,56,257,9,
OG5_131531,15,117,9,5,5,23,45,2,
OG5_130299,33,46,37,8,10,32,171,8,
OG5_139259,8,41,0,1,16,2,1,0,
OG5_138233,18,0,0,0,0,0,0,0,
OG5_134244,2,271,0,1,2,2,7,42,
OG5_159638,13,88,2,0,5,0,7,0,
OG5_152691,45,60,8,6,7,5,103,4,
OG5_134933,11,48,2,0,7,0,5,4,
OG5_136625,6,0,8,2,7,21,19,0,
OG5_128152,30,0,44,9,36,53,220,0,
OG5_127329,158,134,173,33,46,108,805,2,
OG5_136245,53,1,43,11,2,35,217,0,
OG5_155861,2,29,0,0,3,1,0,3,
OG5_127501,68,273,43,14,33,106,168,0,
OG5_131532,87,20,30,18,20,52,194,0,
OG5_128969,46,506,31,11,10,58,206,0,
OG5_129258,44,452,40,1,23,50,162,75,
OG5_132354,35,0,26,8,5,60,94,0,
OG5_149417,1,69,21,1,0,10,54,4,
OG5_127915,111,196,109,13,39,98,696,0,
OG5_142664,34,0,5,1,0,3,50,0,
OG5_134572,5,178,1,1,0,0,4,11,
OG5_136153,38,128,35,9,8,21,208,0,
OG5_139978,28,0,1,8,1,2,13,0,
OG5_129903,82,37,42,8,34,64,152,0,
OG5_138046,47,1,31,2,12,17,83,0,
OG5_131669,79,0,79,9,18,43,266,0,
OG5_131592,50,0,24,6,14,37,63,0,
OG5_131266,24,344,50,4,9,37,242,33,
OG5_127581,59,0,69,5,53,57,265,0,
OG5_135884,28,0,25,1,5,17,34,0,
OG5_134864,11,0,25,2,12,31,83,0,
OG5_127404,106,392,53,25,35,77,309,0,
OG5_131724,78,0,28,15,20,43,47,0,
OG5_143117,3,0,5,0,2,19,21,0,
OG5_128503,29,193,34,1,37,47,310,31,
OG5_130803,53,0,20,13,14,0,97,0,
OG5_134910,18,0,16,1,8,27,109,0,
OG5_152681,13,89,1,1,10,0,3,0,
OG5_133396,5,0,6,2,10,6,6,0,
OG5_130063,60,176,56,3,21,27,131,4,
OG5_128708,85,0,33,4,63,40,126,0,
OG5_130612,47,0,15,6,23,2,114,0,
OG5_142125,23,0,5,0,3,2,1,0,
OG5_140221,47,18,10,1,1,5,42,0,
OG5_131555,64,3,30,13,22,7,156,0,
OG5_129987,168,0,101,10,40,60,466,0,
OG5_137382,1,114,0,0,1,12,0,0,
OG5_130995,36,271,15,12,4,25,83,45,
OG5_141028,18,113,7,3,3,11,33,44,
OG5_129067,62,0,38,11,19,38,134,0,
OG5_128586,81,0,48,15,26,68,207,0,
OG5_135174,12,0,7,2,7,39,6,0,
OG5_130699,57,513,47,2,1,29,93,0,
OG5_150447,23,54,4,2,2,8,21,4,
OG5_128902,33,473,31,2,21,29,138,76,
OG5_130343,32,383,11,0,0,13,56,97,
OG5_128312,57,504,31,8,20,68,154,0,
OG5_132726,50,0,27,2,14,21,47,0,
OG5_131622,54,0,8,6,18,34,17,0,
OG5_139323,1,26,0,0,2,0,2,0,
OG5_136226,45,0,29,4,2,40,80,0,
OG5_127885,28,0,22,5,20,63,120,1,
OG5_127651,56,77,35,16,40,57,134,0,
OG5_144377,30,0,31,2,5,56,208,0,
OG5_131135,35,0,17,4,7,17,16,0,
OG5_134624,8,0,0,0,5,0,1,0,
OG5_136230,1,175,1,0,0,0,2,0,
OG5_138620,17,0,5,1,8,0,17,0,
OG5_132754,78,0,26,14,5,28,96,2,
OG5_144642,2,168,0,0,1,0,1,1,
OG5_133153,113,0,91,12,10,72,382,0,
OG5_131528,38,17,75,14,31,52,100,0,
OG5_161504,5,8,7,1,0,3,20,0,
OG5_129347,57,155,9,9,21,24,36,0,
OG5_127627,74,264,50,12,21,75,287,35,
OG5_144563,18,79,5,0,13,1,21,2,
OG5_141679,19,0,2,2,3,3,19,0,
OG5_127389,26,707,26,6,13,46,81,0,
OG5_128345,49,519,35,6,19,46,154,2,
OG5_134224,46,0,14,12,11,7,157,0,
OG5_128685,85,110,8,13,30,49,123,0,
OG5_130654,68,348,14,5,20,21,11,15,
OG5_128230,91,0,50,10,45,81,228,0,
OG5_149925,31,7,9,4,0,58,61,0,
OG5_129542,20,148,52,3,13,60,177,32,
OG5_129632,77,0,58,17,15,47,216,0,
OG5_142755,83,0,51,12,12,60,246,0,
OG5_133198,21,0,2,3,7,0,7,0,
OG5_144756,7,68,4,1,1,8,241,22,
OG5_127985,54,221,42,4,29,51,212,70,
OG5_129154,96,0,35,9,35,58,132,0,
OG5_146550,14,8,6,6,3,0,53,0,
OG5_130889,85,226,41,15,20,21,188,45,
OG5_137834,43,0,12,8,3,10,315,0,
OG5_132098,34,438,42,8,0,17,246,47,
OG5_128946,76,35,35,18,29,47,186,0,
OG5_128420,71,0,29,14,31,67,126,0,
OG5_130755,82,0,27,4,26,46,205,0,
OG5_128492,70,515,34,6,9,60,233,1,
OG5_128689,76,23,43,12,23,46,208,0,
OG5_134532,34,108,21,1,0,37,26,0,
OG5_152623,10,36,2,0,6,3,14,7,
OG5_129850,91,31,46,10,29,55,178,0,
OG5_158934,30,203,2,1,0,0,1,49,
OG5_145377,17,40,0,6,4,2,27,0,
OG5_139481,70,0,8,26,0,3,13,0,
OG5_128087,88,0,59,7,34,79,275,0,
OG5_132807,6,0,0,1,11,4,4,0,
OG5_140192,14,127,0,3,1,3,1,17,
OG5_127361,77,517,44,6,19,75,195,0,
OG5_128370,66,0,32,25,20,55,234,0,
OG5_135084,47,4,11,5,9,38,24,4,
OG5_135448,21,42,2,1,2,14,6,0,
OG5_141169,43,0,6,0,2,3,43,0,
OG5_131873,9,384,2,0,0,23,9,42,
OG5_130515,80,0,40,8,21,68,202,0,
OG5_132922,32,220,11,3,2,0,42,39,
OG5_135480,6,72,0,1,2,0,7,2,
OG5_136892,15,116,10,0,10,56,40,3,
OG5_171052,3,84,3,0,2,0,22,0,
OG5_129999,84,0,36,6,28,54,180,0,
OG5_135441,35,0,11,3,17,0,63,0,
OG5_131332,12,63,4,7,14,14,2,0,
OG5_130884,64,259,9,2,4,1,74,3,
OG5_127222,71,293,64,8,25,70,316,2,
OG5_130262,74,0,42,6,25,59,135,0,
OG5_129150,67,399,20,0,18,29,95,0,
OG5_126913,94,569,57,21,35,60,280,102,
OG5_143096,14,0,18,6,4,18,42,0,
OG5_150274,170,0,31,12,2,59,121,0,
OG5_129185,91,0,48,9,29,48,238,0,
OG5_127980,54,0,37,12,27,48,146,0,
OG5_127997,64,337,40,7,24,52,163,12,
OG5_153453,2,59,1,0,2,0,13,0,
OG5_140256,54,46,7,0,8,6,47,0,
OG5_127571,31,348,31,12,32,28,75,0,
OG5_130579,37,0,47,5,18,37,104,0,
OG5_133169,55,0,15,13,4,22,28,0,
OG5_134656,35,0,15,4,7,27,55,0,
OG5_128471,78,175,34,14,17,32,426,0,
OG5_132944,53,104,34,2,7,27,122,0,
OG5_129503,90,0,43,11,36,46,88,0,
OG5_132532,51,0,34,1,9,14,143,0,
OG5_130161,79,0,42,8,23,54,180,0,
OG5_128975,76,0,42,9,23,56,196,0,
OG5_127905,88,355,63,16,28,49,349,44,
OG5_139579,1,85,24,2,1,41,57,0,
OG5_131768,77,24,44,8,30,13,138,1,
OG5_137985,16,1,0,0,22,1,11,0,
OG5_127667,45,30,15,5,78,1,93,0,
OG5_127365,138,144,58,26,50,77,661,0,
OG5_144692,52,0,18,1,0,12,186,0,
OG5_135188,19,84,4,1,1,6,30,11,
OG5_128371,59,0,33,16,29,87,196,0,
OG5_142482,18,0,21,1,0,29,34,0,
OG5_129955,57,54,38,6,18,40,130,0,
OG5_136657,74,37,10,18,8,19,90,0,
OG5_126829,90,0,79,14,63,147,325,0,
OG5_155995,38,2,20,1,0,34,27,5,
OG5_135757,51,0,35,6,14,50,102,0,
OG5_134201,35,0,19,1,6,25,53,0,
OG5_129033,65,0,35,13,21,53,200,0,
OG5_127384,80,0,47,26,16,96,278,0,
OG5_132226,32,0,25,3,15,9,69,0,
OG5_127283,78,314,87,18,22,64,347,29,
OG5_132569,50,0,33,4,14,31,139,0,
OG5_136410,35,0,5,0,11,2,8,0,
OG5_130778,39,0,29,2,10,33,115,0,
OG5_128116,51,211,9,9,28,41,106,0,
OG5_130434,77,0,46,6,26,50,155,0,
OG5_126864,150,275,124,31,55,246,690,0,
OG5_128839,74,0,43,4,25,58,188,0,
OG5_147202,22,0,27,4,0,32,97,0,
OG5_130672,48,0,22,9,13,29,79,0,
OG5_127641,103,19,50,22,28,69,293,0,
OG5_137477,45,0,9,3,3,7,15,0,
OG5_128596,83,0,48,15,25,47,177,0,
OG5_135746,12,106,46,4,14,32,142,24,
OG5_127446,127,24,54,17,42,38,246,0,
OG5_130787,44,0,26,2,10,31,37,0,
OG5_132863,14,20,17,0,2,27,58,1,
OG5_164898,7,4,0,1,0,0,1,0,
OG5_130431,47,0,41,1,24,55,148,0,
OG5_129050,68,0,42,9,17,46,189,0,
OG5_130576,84,0,13,1,15,88,188,0,
OG5_129865,43,0,34,2,21,64,192,0,
OG5_130270,36,0,5,2,7,43,57,0,
OG5_129957,67,127,44,4,9,40,211,0,
OG5_127795,61,48,7,21,27,15,87,1,
OG5_135491,13,0,2,49,6,1,44,1,
OG5_131530,64,0,18,4,29,56,48,0,
OG5_149777,21,0,3,3,0,1,23,0,
OG5_132643,24,0,51,4,14,7,60,0,
OG5_134547,61,29,61,4,6,58,226,0,
OG5_149464,13,0,10,5,1,24,25,0,
OG5_137436,40,0,19,5,13,27,114,0,
OG5_133694,32,26,20,3,11,28,84,0,
OG5_128245,48,112,44,16,38,5,236,26,
OG5_132884,26,56,16,0,8,0,30,5,
OG5_138305,46,40,74,1,28,12,241,25,
OG5_149647,10,0,5,4,0,6,17,0,
OG5_132093,44,0,35,8,19,42,68,4,
OG5_134622,30,0,49,2,8,6,281,0,
OG5_142925,19,0,18,1,3,129,159,0,
OG5_140024,49,1,38,12,13,56,90,0,
OG5_149965,5,0,3,2,2,0,15,0,
OG5_129973,47,0,40,3,27,61,65,0,
OG5_130207,21,480,8,0,2,18,38,78,
OG5_143421,4,0,0,1,1,1,2,0,
OG5_138938,17,0,19,0,10,10,59,0,
OG5_133579,25,0,1,5,18,6,5,0,
OG5_135329,60,2,8,2,6,11,55,0,
OG5_127523,82,270,64,25,31,68,369,3,
OG5_141550,71,0,23,4,15,4,65,0,
OG5_137817,11,0,8,1,6,3,18,0,
OG5_163064,10,51,3,0,3,3,32,3,
OG5_149325,32,0,21,0,3,27,9,0,
OG5_136200,24,0,12,5,14,3,16,0,
OG5_136756,30,36,16,3,3,2,241,2,
OG5_144362,8,0,22,2,2,5,29,0,
OG5_133938,35,0,36,1,8,14,55,0,
OG5_138512,8,0,6,0,32,1,3,0,
OG5_128296,59,338,36,4,27,43,146,84,
OG5_141644,17,0,5,0,4,33,8,0,
OG5_166045,44,1,14,0,5,1,190,0,
OG5_132400,41,1,15,15,21,12,95,0,
OG5_182941,3,0,3,0,0,0,33,0,
OG5_130945,9,0,5,2,10,3,75,0,
OG5_134288,12,0,33,4,23,7,67,0,
OG5_132622,140,0,44,9,12,11,206,0,
OG5_134307,47,16,37,2,10,24,111,2,
OG5_129403,26,1344,47,15,10,30,259,100,
OG5_150373,18,82,1,1,1,2,23,0,
OG5_137981,23,54,3,1,5,0,13,2,
OG5_139985,14,0,14,7,4,20,48,0,
OG5_131523,29,0,6,1,8,9,98,0,
OG5_133917,27,0,0,0,5,3,10,0,
OG5_138296,24,0,15,8,4,6,64,0,
OG5_128261,87,193,55,20,43,62,246,59,
OG5_139443,2,0,16,11,0,7,32,0,
OG5_136803,8,0,27,7,1,34,89,0,
OG5_132525,45,0,22,4,12,42,25,0,
OG5_130110,50,0,37,11,21,133,402,0,
OG5_143110,22,0,31,0,1,57,75,0,
OG5_127316,72,508,52,14,29,69,224,0,
OG5_130139,19,63,14,1,21,13,26,0,
OG5_141566,26,0,2,3,5,4,13,0,
OG5_169677,52,51,23,3,4,4,84,0,
OG5_147036,20,0,30,3,0,37,45,0,
OG5_141591,71,1,204,11,29,155,482,0,
OG5_146351,11,36,12,4,18,2,57,0,
OG5_163918,5,16,5,2,1,4,64,2,
OG5_142842,16,28,5,0,73,0,7,0,
OG5_132420,20,0,30,13,5,7,207,0,
OG5_129951,57,0,41,4,26,57,204,0,
OG5_130853,33,0,25,1,22,18,64,0,
OG5_150050,13,4,5,1,2,1,15,0,
OG5_147278,8,0,10,3,4,5,7,0,
OG5_152210,1,0,10,0,0,30,11,0,
OG5_149736,12,0,1,0,4,5,4,0,
OG5_144795,2,8,0,2,0,0,0,1,
OG5_136453,30,0,36,1,6,42,86,0,
OG5_149811,11,12,0,0,3,12,25,0,
OG5_138933,23,0,17,4,8,14,25,0,
OG5_142819,20,0,3,3,15,1,11,0,
OG5_129191,75,0,88,15,67,1,80,0,
OG5_132042,38,0,39,1,18,56,137,0,
OG5_136199,30,0,30,5,7,45,98,0,
OG5_147301,34,0,22,0,0,36,98,0,
OG5_133655,35,33,5,3,7,54,60,2,
OG5_135814,4,238,17,1,0,0,5,0,
OG5_136069,41,98,11,6,22,9,63,11,
OG5_142563,6,41,1,1,3,67,17,9,
OG5_141568,45,2,59,13,7,14,428,0,
OG5_147044,5,0,1,0,0,1,52,0,
OG5_133651,27,2,2,0,8,3,9,0,
OG5_137061,44,20,47,12,8,22,219,1,
OG5_135393,11,0,19,1,12,11,58,0,
OG5_128944,43,379,40,3,11,48,140,0,
OG5_149845,82,40,80,6,40,32,210,4,
OG5_134112,15,0,7,2,18,3,13,0,
OG5_137572,22,0,4,2,2,5,56,0,
OG5_144628,48,0,64,4,12,131,453,0,
OG5_137562,9,11,4,0,0,1,13,0,
OG5_129544,50,0,13,4,21,31,55,0,
OG5_132713,11,0,23,2,12,39,53,0,
OG5_139336,5,0,4,5,337,0,11,0,
OG5_140373,4,145,12,0,2,4,17,2,
OG5_134113,7,0,1,0,6,5,10,0,
OG5_170531,16,2,3,0,0,93,29,0,
OG5_149376,11,0,37,1,3,8,40,0,
OG5_131764,41,0,20,3,13,27,85,0,
OG5_156628,46,58,19,1,3,64,140,0,
OG5_142592,16,0,26,1,2,44,125,0,
OG5_135579,29,0,14,3,37,8,62,0,
OG5_150154,34,0,3,0,18,2,58,0,
OG5_130528,26,0,4,1,19,32,11,0,
OG5_168455,24,1,7,5,1,0,27,1,
OG5_141077,14,32,5,1,9,27,28,0,
OG5_139333,28,0,22,9,5,17,32,0,
OG5_131160,7,312,17,0,0,28,17,0,
OG5_136160,31,0,1,0,10,0,4,0,
OG5_133489,7,0,1,1,11,0,4,0,
OG5_130805,82,114,15,10,25,6,108,2,
OG5_135044,4,0,1,0,9,1,19,0,
OG5_133666,11,0,1,0,16,2,8,0,
OG5_128019,90,418,24,7,29,87,243,84,
OG5_127647,69,513,64,10,20,64,225,0,
OG5_144128,34,0,14,11,1,11,68,0,
OG5_133363,10,0,11,4,6,30,135,0,
OG5_128421,85,38,13,19,40,21,247,0,
OG5_130106,42,86,34,4,22,30,106,1,
OG5_169581,53,0,2,0,0,0,218,0,
OG5_129461,42,100,18,6,31,21,175,35,
OG5_130285,65,87,17,2,66,45,309,0,
OG5_128893,33,465,46,2,7,41,108,0,
OG5_132230,2,0,11,1,13,11,48,0,
OG5_151283,9,0,2,9,0,0,7,0,
OG5_139375,37,0,10,5,6,7,38,0,
OG5_134554,60,0,2,4,3,1,14,0,
OG5_128849,29,552,23,0,8,67,137,81,
OG5_132680,64,0,50,4,6,27,218,0,
OG5_131503,30,0,27,2,15,36,73,0,
OG5_143122,8,0,1,1,0,110,9,0,
OG5_138004,48,0,0,2,7,2,5,0,
OG5_138398,52,6,29,4,6,161,153,0,
OG5_139544,20,6,33,3,6,44,95,0,
OG5_137411,19,58,4,5,12,0,23,1,
OG5_127491,55,206,121,9,11,34,620,13,
OG5_134411,31,0,48,4,8,133,654,0,
OG5_133061,38,0,22,2,53,4,45,0,
OG5_131326,30,29,63,8,9,16,275,0,
OG5_134930,6,0,30,1,7,48,83,0,
OG5_127747,76,0,77,18,37,53,270,0,
OG5_143351,12,0,5,0,0,0,12,0,
OG5_153364,13,6,6,0,2,13,11,0,
OG5_145016,10,0,2,10,0,6,5,0,
OG5_142704,15,0,15,1,0,12,21,26,
OG5_147651,11,26,47,4,16,8,256,3,
OG5_139039,40,0,16,0,9,1,15,0,
OG5_129603,86,0,34,10,23,52,172,0,
OG5_126928,62,561,14,7,51,35,129,111,
OG5_151959,25,0,8,0,0,3,14,0,
OG5_142801,13,0,4,4,3,3,17,0,
OG5_129344,10,436,34,13,18,26,106,23,
OG5_138344,7,0,2,2,8,1,9,0,
OG5_169089,1,14,0,0,3,0,0,1,
OG5_136697,112,0,20,3,6,27,124,0,
OG5_135106,61,29,13,5,7,1,28,40,
OG5_134219,27,0,4,0,7,3,10,0,
OG5_131265,15,454,27,2,0,17,72,0,
OG5_155487,32,57,50,10,15,77,209,0,
OG5_129164,14,1,36,6,22,73,160,0,
OG5_147088,3,0,18,5,2,1,11,0,
OG5_135529,23,0,5,1,10,3,14,0,
OG5_159046,45,6,6,3,0,4,130,0,
OG5_143218,5,0,4,5,0,1,14,0,
OG5_135320,3,0,2,2,11,0,12,0,
OG5_129509,19,720,46,3,8,28,135,32,
OG5_132840,56,0,14,5,15,5,78,0,
OG5_135046,30,0,13,1,9,0,11,0,
OG5_135461,43,6,43,3,16,38,170,1,
OG5_133977,16,13,31,2,10,74,117,0,
OG5_130516,32,130,1,2,1,3,49,54,
OG5_127216,105,388,63,21,52,94,282,31,
OG5_135824,8,0,4,0,0,10,19,0,
OG5_139168,53,0,5,8,1,27,44,0,
OG5_134386,73,0,29,3,14,5,74,0,
OG5_139264,7,21,3,0,6,5,9,78,
OG5_136791,38,0,33,10,3,7,159,0,
OG5_131856,2,0,1,0,12,0,132,0,
OG5_135127,10,0,10,2,13,9,33,0,
OG5_149356,16,0,6,1,0,1,34,0,
OG5_129231,16,0,5,4,32,23,41,0,
OG5_135142,52,50,11,9,10,30,79,1,
OG5_138593,43,0,30,3,6,36,43,0,
OG5_140488,2,0,2,0,0,38,83,0,
OG5_128965,83,0,48,21,24,52,193,0,
OG5_144559,48,0,17,13,7,10,207,0,
OG5_130240,30,0,18,2,13,93,26,0,
OG5_142168,23,0,35,14,13,14,20,0,
OG5_146315,31,2,4,9,0,5,14,0,
OG5_168959,11,14,0,0,1,5,5,0,
OG5_142810,16,0,4,0,7,1,13,0,
OG5_133608,25,44,8,3,7,0,27,1,
OG5_135980,33,110,20,0,7,1,117,0,
OG5_160524,100,89,7,3,6,18,85,4,
OG5_131639,11,117,71,8,25,43,561,0,
OG5_129478,97,0,46,15,28,55,172,0,
OG5_136442,5,1,2,8,5,1,11,0,
OG5_137710,28,0,18,2,2,8,22,0,
OG5_138541,2,0,0,0,0,0,32,0,
OG5_131903,57,61,10,7,13,2,129,0,
OG5_135422,40,87,3,2,13,11,12,1,
OG5_131849,16,43,41,4,8,30,161,0,
OG5_147139,44,0,19,1,9,22,1215,0,
OG5_127663,55,518,40,8,20,46,205,0,
OG5_142410,23,1,16,1,3,16,73,0,
OG5_132086,16,55,41,2,42,23,311,0,
OG5_141397,10,0,3,3,5,36,180,0,
OG5_150014,4,0,0,1,7,0,7,0,
OG5_135241,5,105,12,0,4,5,61,59,
OG5_128847,34,0,9,5,34,27,95,0,
OG5_150223,39,0,2,2,1,28,2,0,
OG5_127510,35,380,60,12,26,47,201,6,
OG5_127038,77,0,141,30,30,265,751,0,
OG5_134488,13,0,2,0,5,26,2,0,
OG5_141439,16,0,17,4,2,40,39,0,
OG5_127355,28,648,31,7,28,13,105,80,
OG5_171616,4,0,3,0,0,0,8,0,
OG5_126837,66,597,72,20,67,63,287,49,
OG5_140267,109,13,35,4,5,7,196,21,
OG5_137844,9,65,0,3,2,0,17,3,
OG5_131109,38,0,20,3,16,36,32,0,
OG5_175845,1,13,3,0,0,0,10,0,
OG5_138965,40,0,96,15,6,40,504,0,
OG5_141266,12,0,6,1,0,3,102,0,
OG5_143028,54,93,21,7,18,25,104,2,
OG5_128524,99,22,138,6,42,86,528,0,
OG5_135168,19,0,1,1,0,241,30,0,
OG5_132918,29,27,22,1,18,34,133,4,
OG5_132658,30,0,10,2,12,8,71,0,
OG5_132648,23,13,88,2,158,2,112,0,
OG5_137012,77,2,20,14,1,12,363,0,
OG5_137161,27,0,45,2,9,12,48,0,
OG5_129943,74,0,46,7,27,55,126,0,
OG5_157650,9,0,4,0,2,0,39,0,
OG5_129624,111,0,35,10,12,61,206,0,
OG5_152364,18,1,2,3,0,0,50,0,
OG5_138401,33,5,4,1,24,24,41,0,
OG5_131484,54,48,26,1,19,47,91,0,
OG5_133922,33,0,36,5,15,8,73,0,
OG5_128405,50,0,252,14,40,186,764,0,
OG5_144586,10,1,16,1,1,46,160,0,
OG5_136492,19,0,48,20,4,14,110,0,
OG5_142508,18,0,3,6,0,4,18,0,
OG5_159993,16,34,8,0,1,2,77,0,
OG5_171381,16,0,11,12,2,4,14,26,
OG5_142721,1,0,0,0,7,0,3,10,
OG5_135420,40,0,30,5,12,12,61,0,
