,Am,Ba,EE,Ex,Op,Pl,Sr,Za,
OG5_127572,59,98,35,10,27,36,164,0,
OG5_129861,53,68,35,11,18,39,127,3,
OG5_126554,81,80,45,12,31,53,205,11,
OG5_146976,42,12,34,12,13,29,90,0,
OG5_136054,56,120,33,3,1,33,107,0,
OG5_133396,5,0,6,2,8,5,6,0,
OG5_126793,47,482,33,9,21,47,164,86,
OG5_129865,41,0,33,2,18,43,114,0,
OG5_127778,46,68,31,8,26,33,130,0,
OG5_133660,11,0,3,1,8,6,8,0,
OG5_128948,25,192,18,8,13,20,55,50,
OG5_129903,69,31,38,8,28,48,132,0,
OG5_161490,36,13,9,0,0,0,35,16,
OG5_127372,69,495,43,11,17,43,195,0,
OG5_127370,65,0,38,3,22,35,137,0,
OG5_127371,46,53,34,6,28,41,157,1,
OG5_135626,31,0,22,9,9,23,92,0,
OG5_135757,45,0,31,5,13,43,87,0,
OG5_140291,8,70,32,1,2,26,80,4,
OG5_141679,16,0,2,2,3,3,19,0,
OG5_176251,22,6,6,0,1,13,37,0,
OG5_136124,43,0,10,7,0,17,80,0,
OG5_126787,46,242,20,6,20,40,96,28,
OG5_132098,28,298,28,6,0,13,154,44,
OG5_127197,7,180,19,2,6,6,32,22,
OG5_137750,3,89,1,0,0,20,43,6,
OG5_133934,29,0,12,2,10,20,69,0,
OG5_140126,10,0,2,1,1,2,37,1,
OG5_142697,2,23,3,0,1,0,11,8,
OG5_127209,54,322,31,11,13,30,166,36,
OG5_149925,26,5,9,4,0,16,48,0,
OG5_128648,51,0,39,7,30,41,82,0,
OG5_129595,5,5,14,3,6,15,53,0,
OG5_141727,61,0,32,2,9,3,102,0,
OG5_126817,44,114,37,7,14,33,162,0,
OG5_128985,44,169,15,13,20,35,152,41,
OG5_130912,16,1,20,1,10,22,84,0,
OG5_135405,47,44,6,3,9,1,25,6,
OG5_135404,43,0,17,2,17,17,87,0,
OG5_135402,7,107,28,3,1,30,99,0,
OG5_132754,53,0,25,8,4,24,75,2,
OG5_128426,67,37,39,11,27,31,190,0,
OG5_128420,64,0,27,14,28,37,113,0,
OG5_158963,1,11,12,1,0,26,16,0,
OG5_128352,79,5,38,15,27,42,231,0,
OG5_141650,15,0,20,1,3,32,100,0,
OG5_130872,49,0,15,4,19,18,62,0,
OG5_126960,81,308,39,11,23,43,150,33,
OG5_130877,29,0,25,6,15,21,86,0,
OG5_126967,80,2,41,16,28,38,214,0,
OG5_129356,31,124,20,2,14,43,80,3,
OG5_129352,3,9,2,0,10,10,9,0,
OG5_131096,24,0,16,8,10,17,51,0,
OG5_129351,26,0,29,5,16,29,124,0,
OG5_156119,1,23,9,0,4,2,8,0,
OG5_127967,24,113,1,1,8,12,23,5,
OG5_160515,8,123,18,1,4,3,50,29,
OG5_127980,51,0,29,11,22,35,107,0,
OG5_130672,40,0,22,9,12,19,67,0,
OG5_134572,5,147,1,1,0,0,4,11,
OG5_127948,48,447,29,11,14,19,129,0,
OG5_138465,3,87,0,0,7,1,9,0,
OG5_135885,56,1,10,4,7,7,61,0,
OG5_135884,27,0,25,1,4,17,32,0,
OG5_134029,52,38,37,6,17,32,163,0,
OG5_129003,31,224,32,2,17,3,74,0,
OG5_127062,72,54,30,17,18,26,153,1,
OG5_141396,18,3,0,1,5,6,4,0,
OG5_128982,23,0,22,10,22,21,153,0,
OG5_133346,46,23,22,8,14,4,88,1,
OG5_152632,42,6,4,4,1,4,10,63,
OG5_134624,6,0,0,0,5,0,1,0,
OG5_177212,3,18,0,0,2,3,13,0,
OG5_168706,3,59,1,0,1,0,2,14,
OG5_149823,9,0,0,0,1,14,5,0,
OG5_137827,23,0,10,2,1,10,30,0,
OG5_130299,30,42,29,7,9,23,120,8,
OG5_136534,14,0,4,0,6,6,19,0,
OG5_127985,50,211,35,4,27,34,161,61,
OG5_131892,58,218,29,11,17,12,105,46,
OG5_136190,5,47,1,0,4,0,3,26,
OG5_131089,15,0,3,0,15,14,5,0,
OG5_131896,37,0,19,6,15,8,52,0,
OG5_131897,13,87,11,0,6,0,46,7,
OG5_131898,32,40,13,4,16,11,36,1,
OG5_131899,24,0,4,2,12,15,21,0,
OG5_133017,16,46,5,4,6,0,42,9,
OG5_134513,14,1,1,1,10,16,10,0,
OG5_170998,1,65,0,0,0,1,0,3,
OG5_130691,50,6,15,0,18,24,68,1,
OG5_140386,42,0,22,4,5,3,82,0,
OG5_131361,67,148,25,4,16,15,116,10,
OG5_133129,9,0,3,3,8,5,2,0,
OG5_127783,36,41,28,4,15,10,129,0,
OG5_129089,64,0,35,10,16,36,162,0,
OG5_127365,83,47,46,16,37,50,246,0,
OG5_127361,68,511,41,6,17,40,156,0,
OG5_138070,14,0,2,0,2,6,2,0,
OG5_142664,21,0,5,1,0,2,32,0,
OG5_133234,25,0,7,1,5,21,24,0,
OG5_133169,52,0,15,11,4,21,26,0,
OG5_142662,10,0,0,6,0,0,1,0,
OG5_127885,27,0,20,5,19,33,110,1,
OG5_141400,3,2,1,0,3,0,2,0,
OG5_140137,61,0,12,8,2,13,53,0,
OG5_157697,5,44,0,1,0,5,25,0,
OG5_133907,13,0,2,1,4,0,9,0,
OG5_127742,62,296,29,4,22,35,129,53,
OG5_127215,62,249,38,13,30,41,165,39,
OG5_127219,83,9,30,5,29,22,123,0,
OG5_135760,12,0,10,0,2,11,39,0,
OG5_126615,60,246,38,13,31,29,158,24,
OG5_139077,1,3,0,0,0,0,3,90,
OG5_128633,10,29,13,0,15,23,59,9,
OG5_158975,34,84,15,4,1,20,13,1,
OG5_128299,37,387,6,3,18,0,29,2,
OG5_129580,38,18,36,10,19,35,173,1,
OG5_137049,17,14,13,0,14,17,61,0,
OG5_129902,79,117,41,12,24,35,160,4,
OG5_129905,62,110,35,8,20,46,158,28,
OG5_149650,3,3,7,0,1,15,22,11,
OG5_132747,49,3,26,0,14,8,105,0,
OG5_132742,23,229,23,2,2,18,83,16,
OG5_135188,16,71,4,1,1,4,24,10,
OG5_135180,11,0,16,10,1,23,42,0,
OG5_139414,22,1,14,3,6,12,35,0,
OG5_126977,55,74,25,3,20,43,94,10,
OG5_130845,16,0,4,2,14,3,8,0,
OG5_163273,13,3,13,7,5,5,70,0,
OG5_131082,49,0,7,4,14,4,65,0,
OG5_136153,33,117,25,5,8,21,139,0,
OG5_135989,40,0,23,6,6,24,90,0,
OG5_131469,46,1,20,3,21,18,85,1,
OG5_134294,10,35,8,2,5,7,34,0,
OG5_126973,70,213,45,11,27,43,187,26,
OG5_138077,45,0,3,7,0,24,24,0,
OG5_134299,18,0,1,0,4,8,3,0,
OG5_130778,37,0,29,2,10,30,105,0,
OG5_130600,11,70,13,1,7,25,20,0,
OG5_131266,20,178,24,4,7,22,110,27,
OG5_131264,10,152,15,0,13,19,70,1,
OG5_134201,35,0,18,1,6,15,46,0,
OG5_134569,3,0,19,1,4,19,54,0,
OG5_131530,31,0,15,4,10,27,33,0,
OG5_132643,22,0,22,3,11,6,30,0,
OG5_135491,13,0,2,4,6,1,34,1,
OG5_149777,18,0,3,3,0,1,18,0,
OG5_130110,35,0,27,6,9,38,94,0,
OG5_132420,18,0,21,5,2,5,105,0,
OG5_136453,30,0,35,1,6,32,70,0,
OG5_138296,21,0,12,7,4,5,52,0,
OG5_127038,55,0,41,12,14,40,183,0,
OG5_127510,32,366,33,7,23,25,162,6,
OG5_133917,27,0,0,0,4,3,7,0,
OG5_127647,64,510,38,9,19,41,156,0,
OG5_129973,41,0,36,3,24,34,57,0,
OG5_138933,22,0,16,4,7,13,25,0,
OG5_144362,6,0,16,2,2,4,25,0,
OG5_138593,41,0,29,3,6,33,41,0,
OG5_134386,68,0,29,3,14,3,68,0,
OG5_131523,26,0,6,1,7,9,75,0,
OG5_131326,27,29,26,7,5,11,103,0,
OG5_163918,5,16,5,2,1,4,48,2,
OG5_147036,18,0,28,3,0,31,38,0,
OG5_135320,3,0,2,2,7,0,11,0,
OG5_139985,11,0,14,7,4,6,43,0,
OG5_133694,27,26,20,3,10,24,79,0,
OG5_131856,2,0,1,0,11,0,79,0,
OG5_144628,22,0,31,2,7,30,89,0,
OG5_144559,33,0,14,9,6,10,124,0,
OG5_133363,10,0,10,3,4,14,85,0,
OG5_135529,23,0,5,1,8,3,13,0,
OG5_141077,13,23,5,1,5,8,22,0,
OG5_130139,18,61,12,1,18,11,25,0,
OG5_128893,32,460,31,2,7,26,89,0,
OG5_134547,49,27,34,4,3,37,125,0,
OG5_147044,5,0,1,0,0,1,34,0,
OG5_131849,15,41,29,4,8,24,123,0,
OG5_142925,18,0,13,1,3,21,96,0,
OG5_138938,16,0,16,0,4,10,50,0,
OG5_133977,11,12,12,2,5,16,59,0,
OG5_149845,48,36,35,6,15,24,121,4,
OG5_134930,6,0,29,1,7,41,76,0,
OG5_132884,25,40,15,0,6,0,29,5,
OG5_129951,45,0,37,3,19,32,153,0,
OG5_132400,38,1,14,11,15,11,77,0,
OG5_129603,65,0,34,9,20,39,140,0,
OG5_143218,5,0,4,4,0,1,14,0,
OG5_134488,13,0,2,0,5,9,2,0,
OG5_136791,30,0,25,10,2,7,103,0,
OG5_141550,49,0,19,4,10,3,52,0,
OG5_145016,10,0,2,6,0,6,4,0,
OG5_140024,30,1,33,10,10,30,71,0,
OG5_127523,73,225,41,15,26,45,218,3,
OG5_132093,43,0,29,8,17,22,62,4,
OG5_128019,82,359,23,6,25,52,182,74,
OG5_130945,8,0,5,1,9,3,56,0,
OG5_135329,27,2,8,1,4,10,39,0,
OG5_141397,10,0,3,2,4,21,65,0,
OG5_142801,13,0,4,4,3,3,16,0,
OG5_129544,46,0,12,4,20,25,50,0,
OG5_149325,25,0,16,0,3,11,6,0,
OG5_139039,29,0,14,0,6,1,13,0,
OG5_135814,4,235,13,1,0,0,4,0,
OG5_160524,50,88,5,3,4,13,48,3,
OG5_137411,16,43,4,5,6,0,18,1,
OG5_130207,17,437,8,0,2,13,30,77,
OG5_150223,37,0,2,2,1,14,1,0,
OG5_135824,8,0,3,0,0,8,10,0,
OG5_133579,25,0,1,5,17,5,5,0,
OG5_147088,3,0,12,3,2,1,11,0,
OG5_129509,19,473,36,3,7,17,114,29,
OG5_169089,1,14,0,0,1,0,0,1,
OG5_139333,28,0,21,9,4,14,30,0,
OG5_139443,2,0,14,2,0,4,27,0,
OG5_139336,4,0,3,2,5,0,9,0,
OG5_132042,33,0,32,1,14,41,106,0,
OG5_138004,47,0,0,2,7,2,5,0,
OG5_129191,49,0,35,8,29,1,46,0,
OG5_150050,12,4,4,1,2,1,11,0,
OG5_135241,5,86,12,0,4,5,34,48,
OG5_131764,40,0,19,3,13,20,79,0,
OG5_130853,29,0,24,1,20,18,60,0,
OG5_153364,13,5,5,0,2,11,9,0,
OG5_142168,22,0,33,11,10,13,20,0,
OG5_129478,72,0,41,12,26,48,143,0,
OG5_137061,36,19,26,7,7,19,137,1,
OG5_152210,1,0,10,0,0,24,11,0,
OG5_136200,24,0,10,5,13,3,15,0,
OG5_156628,40,57,19,1,3,42,105,0,
OG5_136756,24,35,11,3,2,2,91,2,
OG5_142592,14,0,20,1,1,15,80,0,
OG5_147278,6,0,9,3,3,5,7,0,
OG5_132230,2,0,11,1,9,6,46,0,
OG5_129231,16,0,5,4,17,17,41,0,
OG5_143421,4,0,0,1,1,1,2,0,
OG5_138541,2,0,0,0,0,0,28,0,
OG5_139544,18,6,25,2,6,20,68,0,
OG5_134307,44,16,29,2,10,22,91,2,
OG5_138305,30,33,26,1,13,10,81,17,
OG5_139168,50,0,5,7,1,24,42,0,
OG5_130516,28,99,1,2,1,3,14,44,
OG5_170531,14,2,3,0,0,11,23,0,
OG5_147301,32,0,21,0,0,24,90,0,
OG5_137436,31,0,14,3,8,19,86,0,
OG5_136697,52,0,15,3,6,15,65,0,
OG5_130106,38,73,24,4,18,22,82,1,
OG5_132840,31,0,13,5,9,5,61,0,
OG5_130240,28,0,17,2,9,17,14,0,
OG5_132680,39,0,29,2,6,18,127,0,
OG5_149647,9,0,5,4,0,6,17,0,
OG5_129461,42,91,15,6,20,18,117,34,
OG5_135393,11,0,19,1,12,11,55,0,
OG5_149376,10,0,23,1,2,7,34,0,
OG5_131160,7,309,16,0,0,22,16,0,
OG5_135461,32,4,20,2,9,16,91,1,
OG5_171616,4,0,2,0,0,0,7,0,
OG5_149811,9,11,0,0,2,9,22,0,
OG5_131903,48,60,9,6,10,2,105,0,
OG5_159046,36,6,4,3,0,2,62,0,
OG5_147651,10,26,26,3,7,7,105,3,
OG5_128944,40,378,39,3,10,39,127,0,
OG5_135106,56,27,13,4,7,1,24,38,
OG5_141591,50,1,39,7,14,31,98,0,
OG5_137981,21,53,3,1,5,0,12,2,
OG5_137562,9,11,4,0,0,1,13,0,
OG5_141568,26,2,29,9,2,13,140,0,
OG5_139264,7,18,2,0,4,3,8,72,
OG5_144795,1,8,0,2,0,0,0,1,
OG5_146315,7,2,4,6,0,4,14,0,
OG5_147139,35,0,15,1,9,16,152,0,
OG5_136160,25,0,1,0,10,0,4,0,
OG5_149965,5,0,3,2,1,0,13,0,
OG5_142410,23,1,12,1,3,12,58,0,
OG5_130805,67,62,15,9,18,5,70,2,
OG5_128261,75,133,39,15,27,31,181,30,
OG5_150014,4,0,0,1,7,0,7,0,
OG5_139375,37,0,10,5,6,7,33,0,
OG5_132713,9,0,21,1,11,12,47,0,
OG5_129403,18,461,31,7,6,21,129,65,
OG5_138512,6,0,6,0,8,1,3,0,
OG5_149356,15,0,6,1,0,1,30,0,
OG5_127355,27,403,26,6,19,12,87,71,
OG5_130528,25,0,4,1,15,29,10,0,
OG5_137572,21,0,4,2,2,5,46,0,
OG5_143351,12,0,5,0,0,0,12,0,
OG5_136803,8,0,23,4,1,25,71,0,
OG5_127491,44,193,39,7,8,12,231,12,
OG5_131639,10,111,31,3,16,33,143,0,
OG5_140488,2,0,2,0,0,23,75,0,
OG5_168959,11,13,0,0,1,5,5,0,
OG5_128965,69,0,40,13,21,39,168,0,
OG5_135127,10,0,10,2,13,9,33,0,
OG5_126928,47,282,12,5,23,20,87,50,
OG5_138344,7,0,2,1,2,1,8,0,
OG5_151283,9,0,2,5,0,0,6,0,
OG5_134411,20,0,27,4,8,32,69,0,
OG5_136069,34,96,11,6,15,7,52,11,
OG5_137817,11,0,8,1,6,3,18,0,
OG5_143122,8,0,1,1,0,10,5,0,
OG5_127663,48,514,32,7,18,32,151,0,
OG5_133608,25,43,7,3,4,0,23,1,
OG5_127316,67,504,42,9,24,46,184,0,
OG5_142819,17,0,3,2,7,1,9,0,
OG5_151959,21,0,5,0,0,3,12,0,
OG5_182941,3,0,3,0,0,0,29,0,
OG5_135044,4,0,1,0,3,1,17,0,
OG5_141566,21,0,2,2,4,4,7,0,
OG5_128245,39,103,36,10,25,5,169,22,
OG5_135422,36,71,3,2,10,7,11,1,
OG5_150154,22,0,3,0,5,2,41,0,
OG5_144128,27,0,14,7,1,11,57,0,
OG5_142810,16,0,4,0,7,1,12,0,
OG5_134554,39,0,2,3,2,1,10,0,
OG5_169581,33,0,2,0,0,0,58,0,
OG5_138398,32,6,25,4,4,29,98,0,
OG5_133666,10,0,1,0,13,2,7,0,
OG5_155487,24,31,24,8,9,22,111,0,
OG5_169677,38,42,17,2,4,3,46,0,
OG5_143110,14,0,14,0,1,17,42,0,
OG5_127747,62,0,41,14,27,41,179,0,
OG5_140373,4,145,11,0,2,4,16,2,
OG5_135142,44,42,11,6,9,25,74,1,
OG5_141644,15,0,5,0,3,16,6,0,
OG5_142842,15,18,5,0,14,0,5,0,
OG5_135046,29,0,13,1,7,0,9,0,
OG5_146351,10,29,8,3,4,2,45,0,
OG5_130285,50,59,15,2,30,21,121,0,
OG5_133061,28,0,9,2,12,4,30,0,
OG5_133489,7,0,1,1,8,0,4,0,
OG5_132622,67,0,23,6,8,11,82,0,
OG5_133938,26,0,23,1,7,12,34,0,
OG5_141439,14,0,17,3,2,36,39,0,
OG5_149736,12,0,1,0,4,5,4,0,
OG5_128849,28,464,22,0,8,37,107,78,
OG5_150373,17,39,1,1,1,2,18,0,
OG5_142704,15,0,14,1,0,10,18,26,
OG5_128421,65,37,11,14,27,17,126,0,
OG5_168455,20,1,5,4,1,0,22,1,
OG5_149464,12,0,9,4,1,12,24,0,
OG5_135579,18,0,11,3,18,3,43,0,
OG5_163064,10,45,3,0,1,3,29,3,
OG5_134112,14,0,6,2,13,3,13,0,
OG5_134113,7,0,1,0,6,3,10,0,
OG5_134288,10,0,25,4,12,7,51,0,
OG5_134219,27,0,4,0,6,3,10,0,
OG5_131503,28,0,26,2,14,25,69,0,
OG5_137710,28,0,18,2,2,8,21,0,
OG5_136442,5,1,2,6,5,1,10,0,
OG5_134622,24,0,23,2,6,6,99,0,
OG5_136199,28,0,28,4,6,38,83,0,
OG5_166045,23,1,9,0,3,1,60,0,
OG5_129344,8,424,25,5,15,19,69,22,
OG5_133651,27,2,2,0,8,3,9,0,
OG5_133655,30,33,4,3,4,29,43,2,
OG5_142563,6,38,1,1,3,7,15,9,
OG5_128847,29,0,8,4,19,8,61,0,
OG5_129164,14,1,26,5,17,31,121,0,
OG5_127216,85,295,45,17,37,55,201,21,
OG5_132525,43,0,22,4,12,33,25,0,
OG5_128296,56,330,34,4,20,35,135,79,
OG5_132086,13,47,23,1,8,12,91,0,
OG5_135980,31,85,17,0,7,1,77,0,
OG5_131265,15,452,26,2,0,17,68,0,
OG5_165040,11,6,19,1,13,1,32,1,
OG5_138101,1,26,15,0,1,13,82,0,
OG5_128717,68,193,43,7,19,49,209,32,
OG5_172407,6,2,2,0,0,0,9,0,
OG5_139348,28,0,15,4,6,15,64,0,
OG5_130816,10,0,13,0,11,4,33,0,
OG5_133134,11,3,21,3,7,15,40,0,
OG5_133813,5,14,7,0,6,3,32,0,
OG5_136182,9,0,19,2,1,6,188,0,
OG5_132358,49,8,13,8,20,9,29,0,
OG5_138822,30,193,4,2,0,0,4,1,
OG5_142721,1,0,0,0,2,0,3,9,
OG5_128576,24,0,27,3,24,35,103,0,
OG5_141099,10,121,9,1,2,7,28,0,
OG5_132722,24,3,12,12,7,2,16,0,
OG5_158566,16,2,18,2,13,8,52,0,
OG5_135375,14,178,10,1,1,8,81,9,
OG5_129624,53,0,24,5,7,20,108,0,
OG5_139538,6,0,22,1,12,11,23,0,
OG5_130610,28,84,23,3,10,7,91,5,
OG5_131211,33,0,10,4,16,22,92,0,
OG5_130037,55,9,28,10,21,32,137,1,
OG5_138622,31,6,36,3,5,24,109,0,
OG5_130039,9,2,30,1,16,19,124,0,
OG5_139433,2,0,2,0,0,2,36,0,
OG5_147442,1,0,0,0,0,0,1,0,
OG5_137844,9,51,0,3,2,0,14,3,
OG5_140005,15,5,4,1,0,9,26,0,
OG5_133039,17,0,23,3,4,17,84,0,
OG5_142469,3,1,3,0,4,1,20,0,
OG5_136085,18,0,6,4,19,3,26,0,
OG5_136244,45,16,30,7,10,18,127,2,
OG5_127502,19,0,24,7,15,6,122,0,
OG5_144555,22,0,10,4,7,4,29,0,
OG5_141266,8,0,6,1,0,3,63,0,
OG5_157650,5,0,2,0,1,0,24,0,
OG5_129364,11,0,35,1,20,15,91,0,
OG5_163055,18,44,2,1,2,0,7,8,
OG5_138059,22,2,7,1,11,1,40,0,
OG5_135006,10,0,2,0,2,1,5,0,
OG5_141114,22,1,1,1,6,12,39,0,
OG5_139182,47,0,23,3,9,9,95,0,
OG5_135830,10,0,2,1,4,0,7,0,
OG5_134129,20,122,28,1,8,12,84,0,
OG5_134124,64,27,10,4,13,24,93,0,
OG5_144853,8,0,2,2,3,2,13,0,
OG5_134655,27,0,19,1,5,20,21,0,
OG5_175567,3,0,0,0,0,0,29,0,
OG5_142628,20,0,0,0,8,0,8,0,
OG5_165060,28,1,28,3,4,9,68,0,
OG5_144880,4,7,3,0,0,0,19,0,
OG5_131993,3,257,0,0,0,9,1,38,
OG5_140090,22,0,6,6,3,11,17,0,
OG5_127664,24,51,10,1,9,4,28,1,
OG5_149602,15,9,5,3,1,1,9,0,
OG5_142922,8,0,2,0,0,1,7,0,
OG5_145760,44,0,25,7,4,6,74,0,
OG5_130308,47,0,32,5,21,23,103,0,
OG5_148033,33,0,10,5,1,7,82,0,
OG5_134466,24,14,24,3,3,9,79,0,
OG5_132786,32,0,35,2,6,35,56,0,
OG5_137268,2,21,14,1,0,19,44,48,
OG5_160826,4,0,0,0,0,0,2,0,
OG5_153828,1,0,0,0,0,0,0,0,
OG5_144984,20,0,18,2,0,27,83,0,
OG5_140244,1,0,0,3,0,3,1,0,
OG5_146637,17,0,12,4,4,5,53,0,
OG5_129943,64,0,42,6,25,44,101,0,
OG5_132414,22,0,11,1,15,22,102,0,
OG5_144548,11,40,1,0,9,0,14,2,
OG5_139451,12,0,1,1,0,0,88,0,
OG5_129728,19,120,4,0,12,1,26,2,
OG5_129723,44,35,19,7,23,39,90,0,
OG5_137417,12,0,6,3,10,8,15,0,
OG5_135283,5,0,1,0,3,0,15,0,
OG5_153811,3,0,0,2,0,1,11,0,
OG5_144319,3,0,0,4,0,1,3,0,
OG5_146825,27,44,10,2,7,0,39,8,
OG5_135074,30,2,15,7,4,3,71,0,
OG5_172176,13,0,1,1,0,0,14,1,
OG5_140270,12,0,0,2,0,0,49,0,
OG5_177642,6,85,9,1,0,11,20,0,
OG5_135378,41,1,17,9,8,7,76,0,
OG5_131959,19,0,12,0,10,19,63,0,
OG5_142566,7,3,3,2,3,1,16,0,
OG5_130972,10,60,18,8,15,39,93,0,
OG5_132135,19,0,6,2,14,0,30,0,
OG5_140183,43,43,25,10,0,30,95,7,
OG5_159182,45,34,20,6,3,15,100,1,
OG5_181162,17,1,17,1,0,7,31,0,
OG5_129995,2,0,23,2,10,17,114,0,
OG5_131060,17,0,12,4,4,11,61,0,
OG5_131031,42,88,6,1,14,10,69,4,
OG5_159454,7,0,8,1,0,2,15,0,
OG5_146503,39,0,19,3,5,12,82,0,
OG5_155156,14,11,8,2,3,4,32,0,
OG5_135296,33,1,15,0,13,2,122,0,
OG5_129266,40,92,19,9,18,33,103,2,
OG5_152364,12,1,2,3,0,0,37,0,
OG5_129373,23,0,4,0,8,25,33,0,
OG5_152560,7,50,7,0,4,4,44,5,
OG5_137531,1,0,2,0,0,0,27,0,
OG5_130857,7,343,3,1,0,2,20,46,
OG5_127853,34,176,34,0,23,12,168,37,
OG5_133547,6,18,13,0,18,0,98,0,
OG5_133090,28,23,21,0,6,7,89,8,
OG5_133781,33,3,24,2,7,16,59,0,
OG5_139060,5,0,3,1,6,2,7,0,
OG5_129235,25,0,6,3,21,9,68,0,
OG5_149832,22,0,16,3,2,23,92,0,
OG5_132239,20,0,16,3,9,15,14,0,
OG5_128920,10,2,33,5,9,25,175,0,
OG5_140267,60,10,22,4,5,5,85,9,
OG5_140265,21,72,9,4,1,24,44,0,
OG5_128723,10,0,9,2,14,2,36,0,
OG5_146454,42,1,9,7,8,18,59,0,
OG5_128850,24,420,10,2,7,16,39,67,
OG5_149309,8,22,10,4,3,24,43,0,
OG5_135278,24,0,25,2,8,13,95,0,
OG5_135275,34,2,18,10,14,16,87,0,
OG5_138309,46,0,16,6,16,20,109,0,
OG5_138301,22,0,13,3,5,4,17,0,
OG5_131484,47,44,18,1,10,26,49,0,
OG5_133516,10,66,7,0,3,6,39,5,
OG5_127917,49,0,33,5,24,29,127,0,
OG5_129981,17,75,33,2,15,31,123,0,
OG5_137438,20,1,5,2,9,11,23,0,
OG5_137433,11,0,12,0,6,0,48,0,
OG5_131452,16,186,5,6,1,8,51,75,
OG5_147242,10,4,23,0,0,34,91,0,
OG5_133088,10,0,11,1,1,22,90,0,
OG5_144286,9,0,4,0,0,1,83,0,
OG5_159993,15,34,8,0,1,2,72,0,
OG5_130910,20,7,3,0,13,1,5,0,
OG5_144402,7,0,0,0,0,0,38,0,
OG5_127624,72,0,45,9,29,50,198,0,
OG5_130243,48,17,37,9,12,29,116,1,
OG5_128851,26,0,36,6,22,36,178,0,
OG5_131164,36,6,34,5,5,20,105,0,
OG5_134992,6,189,5,0,0,2,3,18,
OG5_134511,43,0,39,5,18,41,71,0,
OG5_131743,19,0,4,3,8,7,65,0,
OG5_146666,34,3,16,0,9,3,94,0,
OG5_177050,5,0,16,0,0,5,73,0,
OG5_150498,20,111,15,1,7,15,60,1,
OG5_130437,21,328,25,2,5,11,82,64,
OG5_144509,28,0,11,4,7,22,57,0,
OG5_171270,8,12,11,1,9,6,20,2,
OG5_127093,54,402,31,12,23,34,163,65,
OG5_138965,34,0,36,10,5,29,166,0,
OG5_149542,29,0,21,6,8,9,135,0,
OG5_157851,23,2,14,6,1,5,95,0,
OG5_132586,32,0,38,5,15,28,95,0,
OG5_135670,3,96,4,1,0,5,56,33,
OG5_135678,11,0,3,3,11,14,26,0,
OG5_135580,10,2,4,6,3,3,41,0,
OG5_131007,15,0,4,3,16,2,26,0,
OG5_128271,18,253,22,0,31,14,90,0,
OG5_146402,21,0,13,5,0,4,21,0,
OG5_171137,2,43,3,1,4,0,7,0,
OG5_131174,23,0,10,1,7,11,48,0,
OG5_134987,22,0,6,1,4,6,26,0,
OG5_141042,14,0,10,5,6,8,109,0,
OG5_129097,23,0,23,4,29,37,116,0,
OG5_139604,1,0,9,1,0,0,57,0,
OG5_138784,30,37,22,1,1,10,107,0,
OG5_134434,5,77,22,1,5,8,36,4,
OG5_146720,38,4,25,2,10,16,95,0,
OG5_138697,29,1,11,5,6,10,62,0,
OG5_143028,37,81,19,5,12,18,73,2,
OG5_139802,12,0,0,0,6,0,3,0,
OG5_134723,27,59,30,3,6,6,90,11,
OG5_136762,24,205,27,2,1,14,16,8,
OG5_132418,3,0,3,1,9,0,20,0,
OG5_139971,30,0,39,5,1,33,137,0,
OG5_137161,21,0,24,1,8,12,39,0,
OG5_169317,25,4,13,4,2,4,121,0,
OG5_144649,4,0,0,1,3,0,6,0,
OG5_140305,1,37,1,0,2,0,3,0,
OG5_132266,22,1,9,1,9,20,36,0,
OG5_128916,47,0,25,6,31,22,132,0,
OG5_145229,27,49,1,0,1,0,8,8,
OG5_130526,1,0,0,0,0,0,2,0,
OG5_128683,69,135,38,10,21,40,142,40,
OG5_144251,21,0,20,2,4,15,56,0,
OG5_177703,4,48,5,1,0,11,31,0,
OG5_155179,4,1,1,1,0,0,13,2,
OG5_132664,12,0,4,3,21,11,12,0,
OG5_132918,24,26,19,1,17,26,115,4,
OG5_149775,22,43,3,0,4,1,28,0,
OG5_141762,6,0,0,0,0,0,1,0,
OG5_131109,38,0,20,3,14,26,30,0,
OG5_171381,14,0,8,8,2,4,14,26,
OG5_132717,49,1,35,1,13,35,134,1,
OG5_135847,24,39,16,4,3,6,52,0,
OG5_171784,5,33,30,0,0,19,102,0,
OG5_134409,24,204,15,3,2,6,40,27,
OG5_135982,7,0,9,2,4,15,49,0,
OG5_135933,10,0,37,1,10,12,71,0,
OG5_155508,7,0,2,1,0,0,20,0,
OG5_134086,30,0,1,2,7,0,9,0,
OG5_142483,5,6,1,1,4,3,12,51,
OG5_127357,10,0,3,1,4,1,5,0,
OG5_132931,6,1,0,0,5,6,5,0,
OG5_131058,14,0,5,1,4,8,53,0,
OG5_146328,3,15,0,0,0,6,1,0,
OG5_132798,18,0,3,0,6,8,18,0,
OG5_136158,34,31,13,4,5,7,73,0,
OG5_142173,13,1,6,5,0,3,97,0,
OG5_142532,22,0,3,7,2,5,14,0,
OG5_131373,22,0,24,5,11,35,152,0,
OG5_141379,45,33,10,1,7,3,86,0,
OG5_128524,54,17,36,3,11,31,152,0,
OG5_145213,21,37,9,6,1,5,78,0,
OG5_130735,8,0,27,10,2,9,127,0,
OG5_149432,37,0,8,7,3,3,95,0,
OG5_130083,41,0,21,2,9,15,60,0,
OG5_141067,5,5,6,6,1,4,36,0,
