,am,ba,ee,ex,op,pl,sr,za,
OG5_130283,Am_my_Crec,Ba_cy_Nosp,EE_cr_Gthe,Ex_eu_Egra,Op_ch_Mova,Pl_gr_Egui,Sr_di_Dbal,,
OG5_134907,Am_my_Asub,Ba_fb_Gkau,EE_cr_Gpac,Ex_ma_Goke,Op_me_Cgig,Pl_gr_Dsal,Sr_rh_Aspl,,
OG5_127257,Am_is_Vant,Ba_ac_Mpar,EE_ha_Cpol,Ex_ja_Rame,Op_me_Ppil,Pl_gr_Hann,Sr_di_Ccoh,Za_cr_Tuzo,
OG5_132134,Am_di_Acas,,EE_ha_Pcrd,,Op_ch_Mova,Pl_gr_Egui,Sr_ci_Fsal,,
OG5_135114,Am_my_Asub,Ba_ba_Nkor,,Ex_he_Ngru,Op_fu_Mmel,,Sr_rh_Emar,,
OG5_128917,Am_is_Sram,,EE_ha_Crot,,Op_ch_Mova,Pl_rh_Hpul,Sr_pe_Perk,,
OG5_126961,Am_di_Vrob,Ba_ac_Mpar,EE_cr_Crsp,Ex_he_Ngru,Op_fu_Lcor,Pl_gr_Hann,Sr_ci_Ptet,Za_eh_Htur,
OG5_128544,Am_di_Acas,Ba_ac_Kset,EE_ap_Rram,,Op_fu_Gpro,Pl_gr_Ntab,Sr_di_Pbah,Za_eh_Hmar,
OG5_131892,Am_di_Acas,Ba_pa_Xaut,EE_ap_Ttra,Ex_eu_Egra,Op_ch_Mova,Pl_gr_Tstr,Sr_st_Aast,Za_as_Loki,
OG5_127865,Am_di_Naes,Ba_pb_Busp,EE_ce_Chsp,Ex_eu_Scul,Op_fu_Amac,Pl_gr_Ntab,Sr_ci_Slem,Za_as_Heib,
OG5_137901,Am_di_Acas,,EE_cr_Psul,,Op_fu_Bden,Pl_gr_Ntab,Sr_pe_Perk,Za_as_Loki,
OG5_130169,Am_my_Ppal,Ba_cv_Vesp,EE_cr_Gpac,Ex_eu_Lpyr,Op_me_Hrob,Pl_gr_Ntab,Sr_st_Aast,Za_eh_Huta,
OG5_142697,Am_di_Acas,Ba_pb_Busp,EE_cr_Psul,,Op_fu_Gpro,,Sr_ap_Eace,Za_cr_Sisl,
OG5_147034,Am_di_Acas,Ba_ad_Eagg,,,Op_fu_Trub,,,,
OG5_130236,Am_my_Ppol,,EE_ap_Nlon,Ex_eu_Lpyr,Op_me_Ppil,Pl_gr_Ntab,Sr_st_Aast,,
OG5_135446,Am_di_Acas,,EE_br_Pbif,,Op_me_Cgig,,Sr_rh_Mmac,,
OG5_126787,Am_di_Acas,Ba_pb_Pspd,EE_cr_Crsp,Ex_eu_Egra,Op_me_Cgig,Pl_gr_Ntab,Sr_rh_Qjpl,Za_eh_Htyr,
OG5_128267,Am_di_Sreg,Ba_pa_Bshe,EE_ap_Rram,Ex_eu_Egym,Op_me_Cgig,Pl_gr_Ntab,Sr_ci_Fsal,Za_th_Nkor,
OG5_134706,Am_my_Ppal,,EE_br_Pbif,,Op_fu_Spun,Pl_rh_Emad,Sr_rh_Mmac,,
OG5_127569,Am_di_Mcan,Ba_ac_Amis,EE_ce_Reri,Ex_eu_Scul,Op_me_Ppil,Pl_gr_Ntab,Sr_di_Kbre,,
OG5_130788,Am_di_Acas,,EE_cr_Gspb,Ex_is_Tpyr,Op_me_Cgig,Pl_gl_Gwit,Sr_ci_Ptet,,
OG5_131280,Am_my_Ppal,Ba_ac_Snas,EE_ce_Rhet,Ex_eu_Lpyr,Op_fu_Trub,Pl_gr_Dten,Sr_di_Aspi,Za_eh_Hbor,
OG5_130200,Am_di_Acas,Ba_cy_Nosp,EE_cr_Cpar,Ex_he_Ngru,Op_fu_Bden,Pl_gl_Glwi,Sr_rh_Nsph,Za_cr_Vdis,
OG5_137860,Am_tu_Lspl,,EE_ap_Ttra,Ex_eu_Scul,Op_ic_Sarc,Pl_gr_Knit,Sr_di_Pspp,,
OG5_135121,Am_my_Pfun,Ba_ac_Frsp,EE_ha_Unid,Ex_eu_Lpyr,,Pl_gr_Csti,Sr_pe_Perk,Za_eu_Aboo,
OG5_132843,Am_di_Acas,Ba_pl_Saci,EE_ha_Goce,Ex_he_Pcos,Op_fu_Dpri,Pl_gr_Mpol,Sr_di_Smic,Za_eh_Htur,
OG5_126711,Am_is_Faeg,Ba_ad_Osav,EE_cr_Cpar,Ex_eu_Lpyr,Op_fu_Amac,Pl_gr_Ntab,Sr_ci_Slem,Za_em_Mlum,
OG5_150282,Am_di_Acas,Ba_pl_Pmik,,,Op_ic_Sarc,Pl_gr_Atri,Sr_rh_Spsu,,
OG5_169387,Am_di_Acas,Ba_ba_Spol,EE_ha_Unid,,Op_fu_Spun,Pl_rh_Rmac,Sr_di_Lfis,,
OG5_127214,Am_di_Acas,Ba_ac_Srap,EE_ce_Chsp,Ex_he_Ngru,Op_fu_Rirr,Pl_gr_Atri,Sr_ci_Ptet,Za_eh_Htha,
OG5_128228,Am_di_Acas,Ba_cy_Ncht,EE_cr_Rlen,Ex_eu_Egra,Op_me_Ctel,Pl_rh_Rmar,Sr_st_Aana,,
OG5_136975,Am_tu_Hver,Ba_ch_Hesp,EE_cr_Crsp,,Op_me_Ctel,Pl_gr_Ntab,Sr_ch_Vbra,,
OG5_163273,Am_di_Acas,Ba_cy_Skis,EE_ce_Rhet,Ex_eu_Scul,Op_me_Mlei,Pl_gr_Ntab,Sr_ci_Arsp,,
OG5_136237,Am_di_Acas,Ba_cy_Nosp,EE_ce_Rhet,,,,Sr_di_Hsps,Za_cr_Vmou,
OG5_127572,Am_di_Paes,Ba_cy_Nosp,EE_ha_Goce,Ex_eu_Scul,Op_me_Ppil,Pl_gr_Ntab,Sr_di_Stro,,
OG5_129227,Am_di_Acas,Ba_ad_Pmet,EE_ha_Ppar,Ex_eu_Egra,Op_fu_Lcor,Pl_rh_Gten,Sr_ch_Vbra,Za_as_Heia,
OG5_140212,Am_di_Acas,Ba_ac_Mpar,EE_cr_Cpar,,Op_fu_Dpri,Pl_gr_Pspd,Sr_st_Fcyl,,
OG5_130997,Am_di_Naes,Ba_cv_Llim,EE_ha_Crot,Ex_eu_Scul,Op_ic_Cowc,Pl_rh_Gsul,Sr_rh_Trpl,,
OG5_146899,Am_di_Acas,Ba_ba_Scan,EE_ap_Ttra,Ex_eu_Scul,,Pl_rh_Ccoe,Sr_st_Pinf,,
OG5_128051,Am_my_Crec,Ba_cy_Acyl,EE_cr_Rsal,Ex_eu_Egym,Op_fu_Rdel,Pl_gr_Ntab,Sr_ci_Tfus,Za_th_Nkor,
OG5_139566,Am_di_Acas,,EE_ha_Cpol,,Op_ch_Mova,,Sr_di_Aspi,,
OG5_131318,Am_di_Acas,,EE_ap_Ttra,,Op_fu_Rirr,,Sr_st_Aast,,
OG5_131687,Am_tu_Vesp,Ba_pa_Mlot,EE_ha_Goce,,Op_me_Cgig,Pl_gr_Mant,Sr_st_Pter,,
OG5_128233,Am_my_Ppal,Ba_pd_Arsp,EE_ce_Chsp,Ex_eu_Bsal,Op_me_Cgig,Pl_gr_Ntab,Sr_di_Plim,Za_as_Heib,
OG5_138494,Am_di_Acas,Ba_pa_Msal,EE_is_Tmar,,Op_me_Cgig,,Sr_di_Smic,,
OG5_129356,Am_is_Stub,Ba_bc_Pspa,EE_ap_Rram,Ex_pa_Tfoe,Op_fu_Amac,Pl_gr_Ntab,Sr_st_Esil,Za_eh_Htur,
OG5_136216,Am_th_Tqua,,EE_ha_Pspa,,Op_ic_Cowc,Pl_gr_Ntab,Sr_rh_Spsu,,
OG5_134812,Am_di_Acas,Ba_ba_Spol,,Ex_he_Ngru,Op_fu_Gpro,Pl_gr_Knit,Sr_st_Imar,,
OG5_136202,Am_di_Acas,Ba_ac_Kfla,,Ex_he_Ngru,Op_me_Ocar,,Sr_st_Bhom,,
OG5_135402,Am_di_Acas,Ba_cy_Chsp,EE_cr_Rlen,Ex_he_Ngru,Op_me_Cgig,Pl_gr_Ntab,Sr_di_Pmin,,
OG5_129787,Am_di_Acas,Ba_cv_Rgel,EE_ha_Crot,Ex_eu_Bsal,Op_fu_Amac,Pl_gr_Atri,Sr_st_Nspa,,
OG5_126909,Am_di_Acas,Ba_cy_Sspn,EE_ha_Ppar,Ex_eu_Lpyr,Op_fu_Gpro,Pl_gr_Ntab,Sr_di_Cfus,,
OG5_131195,Am_di_Acas,Ba_cy_Lrob,EE_ap_Ttra,Ex_ma_Goke,Op_ch_Mova,,Sr_st_Aast,,
OG5_140518,Am_tu_Vesp,,EE_ap_Ttra,,Op_ic_Cowc,,Sr_rh_Crep,,
OG5_128502,Am_di_Acas,Ba_pa_Swit,EE_cr_Rlen,Ex_eu_Scul,Op_me_Skow,Pl_gr_Mant,Sr_st_Psub,Za_eh_Htur,
OG5_140268,Am_di_Acas,Ba_cy_Nosp,EE_br_Pbif,Ex_he_Ngru,Op_me_Ctel,Pl_gr_Tstr,Sr_st_Aana,Za_eh_Htur,
OG5_132526,Am_di_Acas,,,Ex_ma_Mcal,Op_me_Ppil,Pl_gr_Csti,Sr_ci_Li01,,
OG5_128948,Am_th_Tqua,Ba_cy_Nosp,EE_ce_Rhet,Ex_eu_Lpyr,Op_me_Avir,Pl_gr_Atri,Sr_st_Pban,Za_as_Thob,
OG5_127371,Am_di_Ppem,Ba_fc_Dori,EE_cr_Cpar,Ex_eu_Bsal,Op_fu_Amac,Pl_gr_Hann,Sr_st_Aast,Za_ec_Mign,
OG5_132406,Am_tu_Aspl,Ba_ba_Fbac,EE_ha_Clep,,Op_fu_Spun,Pl_gr_Ntab,Sr_st_Trot,,
OG5_129821,Am_di_Acas,Ba_ad_Abur,EE_ap_Rram,Ex_eu_Bsal,Op_me_Ctel,Pl_gl_Glwi,Sr_ci_Tfus,Za_as_Thob,
OG5_134094,Am_di_Vrob,,EE_is_Drot,Ex_ja_Agod,Op_ch_Mova,,Sr_ci_Tfus,,
OG5_131697,Am_th_Tqua,Ba_pd_Msti,EE_ap_Nlon,Ex_he_Pkir,Op_me_Ppil,Pl_gr_Ntab,Sr_st_Dbri,,
OG5_135234,Am_di_Acas,,EE_br_Pbif,Ex_he_Ngru,Op_fu_Dpri,,Sr_st_Aast,,
OG5_132091,Am_is_Fcit,Ba_bc_Pspc,EE_ce_Acsp,Ex_he_Pkir,Op_me_Odio,Pl_rh_Gten,Sr_st_Aana,Za_eh_Hsol,
OG5_129725,Am_is_Vant,Ba_ac_Acry,EE_ap_Rram,Ex_eu_Scul,Op_fu_Amac,Pl_gr_Hann,Sr_st_Nspa,Za_as_Heia,
OG5_134533,Am_di_Ppem,Ba_ac_Mpar,EE_ap_Rram,Ex_eu_Bsal,Op_ch_Mova,Pl_gr_Ntab,Sr_di_Kfol,,
OG5_128474,Am_is_Pmon,Ba_pb_Cnec,EE_ap_Nlon,Ex_ja_Haro,Op_ch_Mova,Pl_gr_Hann,Sr_ci_Hgpl,Za_eh_Hlac,
OG5_164818,Am_di_Acas,Ba_ba_Assp,EE_ha_Ppar,,,,Sr_st_Aast,Za_cr_Pisl,
OG5_136477,Am_my_Asub,Ba_pa_Rleg,EE_ha_Cpol,Ex_eu_Lpyr,Op_ic_Sarc,Pl_gr_Mant,Sr_di_Dbal,Za_th_Ngar,
OG5_131329,Am_di_Acas,Ba_cy_Ssph,EE_cr_Crsp,Ex_he_Ngru,Op_ch_Mova,Pl_gr_Ntab,Sr_ch_Vbra,Za_as_Odin,
OG5_181952,Am_di_Acas,,,,Op_ic_Sarc,,Sr_st_Ainv,Za_eh_Hlac,
OG5_144108,Am_di_Acas,Ba_ad_Acsp,EE_is_Drot,,Op_fu_Spun,Pl_rh_Gsul,Sr_pe_Perk,,
OG5_130108,Am_di_Acas,Ba_pa_Abra,EE_ce_Rhet,Ex_he_Ngru,Op_fu_Amac,Pl_gr_Mpol,Sr_di_Htri,,
OG5_159313,Am_di_Acas,Ba_ac_Maur,EE_ha_Goce,,Op_fu_Rdel,Pl_gr_Dten,Sr_di_Aspi,Za_as_Heib,
OG5_134342,Am_di_Acas,,EE_ha_Igal,Ex_he_Ngru,Op_me_Cgig,Pl_gr_Pcap,Sr_ch_Vbra,,
OG5_131210,Am_di_Acas,,EE_cr_Gthe,Ex_eu_Egra,Op_ic_Sarc,Pl_gr_Ntab,Sr_rh_Rfil,,
OG5_128806,Am_my_Ppol,Ba_aq_Hysp,EE_cr_Crsp,Ex_he_Ngru,Op_fu_Spun,Pl_gr_Ntab,Sr_di_Plim,Za_th_Nsal,
OG5_140932,Am_di_Acas,Ba_ac_Mpho,EE_ce_Chsp,Ex_eu_Egym,,Pl_gr_Pspg,Sr_di_Kfol,,
OG5_138776,Am_di_Acas,,EE_ce_Rhet,Ex_ma_Mjak,Op_fu_Amac,Pl_gr_Egui,Sr_ci_Hgpl,,
OG5_129029,Am_di_Acas,,EE_ce_Reri,Ex_eu_Scul,Op_me_Ctel,Pl_gr_Ntab,Sr_rh_Qjpl,,
OG5_127740,Am_di_Naes,,EE_cr_Crsp,Ex_eu_Scul,Op_me_Ctel,Pl_gr_Corb,Sr_pe_Perk,,
OG5_147362,Am_di_Acas,Ba_cv_Caka,EE_cr_Crsp,Ex_he_Ngru,,,Sr_ch_Vbra,,
OG5_127400,Am_di_Sreg,Ba_cy_Amar,EE_cr_Ccur,Ex_eu_Scul,Op_fu_Amac,Pl_gr_Ntab,Sr_di_Dbal,Za_eh_Hsol,
OG5_129061,Am_di_Tric,Ba_ac_Srap,EE_cr_Gpac,Ex_eu_Ndes,Op_fu_Gpro,Pl_gr_Ntab,Sr_st_Pinf,Za_eh_Htyr,
OG5_138418,Am_di_Tric,,EE_ce_Rhet,Ex_eu_Scul,Op_fu_Dpri,Pl_rh_Rmac,Sr_ci_Tfus,,
OG5_130004,Am_tu_Aint,Ba_pa_Abra,EE_ce_Chsp,Ex_he_Ngru,Op_ch_Mova,Pl_gr_Hann,Sr_st_Acof,Za_cr_Paer,
OG5_127633,Am_di_Acas,,EE_ap_Nlon,Ex_eu_Lpyr,Op_fu_Amac,Pl_gr_Ntab,Sr_rh_Lamo,,
OG5_130074,Am_di_Acas,Ba_cy_Mtes,EE_ap_Nlon,Ex_he_Ngru,Op_fu_Gpro,Pl_gr_Knit,Sr_ci_Mpul,Za_eh_Hbor,
OG5_144830,Am_di_Acas,Ba_ba_Spol,EE_cr_Ccur,Ex_eu_Scul,,,Sr_ch_Vbra,,
OG5_134637,Am_di_Acas,Ba_ac_Mpar,EE_ap_Ttra,Ex_eu_Bsal,Op_me_Cgig,Pl_gr_Npyr,Sr_di_Aspi,,
OG5_130341,Am_di_Ppem,,EE_cr_Ccur,Ex_eu_Scul,Op_ch_Mova,Pl_gr_Atri,Sr_pe_Olen,,
OG5_135232,Am_di_Acas,Ba_ac_Ical,EE_ap_Nlon,Ex_eu_Lpyr,,Pl_gr_Egui,Sr_st_Psub,Za_eh_Hbor,
OG5_127458,Am_my_Crec,Ba_pa_Rleg,EE_cr_Cpar,Ex_eu_Egra,Op_me_Ctel,Pl_gr_Atri,Sr_di_Ccoh,Za_eh_Htur,
OG5_149948,Am_di_Acas,Ba_ac_Sros,,,,,Sr_di_Cfus,Za_as_Thor,
OG5_130824,Am_di_Acas,Ba_ac_Amed,EE_ha_Ppar,Ex_he_Ngru,Op_fu_Amac,Pl_gr_Hann,Sr_st_Aana,Za_cr_Mcup,
OG5_152632,Am_di_Sreg,Ba_ad_Acap,EE_ap_Rram,Ex_ma_Mjak,Op_ch_Mova,Pl_gr_Psal,Sr_st_Psve,Za_em_Mlum,
OG5_156643,Am_di_Acas,,EE_ap_Asig,Ex_he_Ngru,,Pl_gr_Mpol,Sr_rh_Lamo,,
OG5_147521,Am_tu_Cpro,Ba_pa_Abra,EE_cr_Crsp,Ex_eu_Scul,,Pl_gr_Oluc,Sr_di_Hsps,,
OG5_135745,Am_tu_Qspl,Ba_ac_Mpar,EE_ha_Clep,,Op_me_Skow,Pl_gr_Dten,Sr_di_Dbal,,
OG5_140236,Am_di_Acas,,EE_ap_Rram,,Op_fu_Lcor,,Sr_rh_Eupl,,
OG5_127062,Am_is_Vant,Ba_ba_Nkor,EE_cr_Crsp,Ex_he_Ngru,Op_fu_Dpri,Pl_gr_Ntab,Sr_ci_Hgpl,Za_as_Loki,
OG5_176251,Am_di_Acas,Ba_ac_Mpar,EE_ap_Rram,,Op_fu_Spun,Pl_gr_Ntab,Sr_ch_Vbra,,
OG5_127486,Am_di_Ppem,Ba_cy_Cspc,EE_ha_Igal,Ex_eu_Egra,Op_fu_Amac,Pl_gr_Atri,Sr_st_Ainv,Za_as_Loki,
OG5_138295,Am_is_Vant,Ba_pl_Gmar,EE_is_Drot,Ex_eu_Bsal,Op_me_Cgig,Pl_gr_Knit,Sr_ci_Spol,,
OG5_135626,Am_di_Paes,,EE_ha_Crot,Ex_eu_Lpyr,Op_me_Odio,Pl_gr_Pobo,Sr_di_Ccoh,,
OG5_127531,Am_di_Ppem,Ba_ac_Amed,EE_ap_Ttra,Ex_eu_Egym,Op_fu_Amac,Pl_gr_Hann,Sr_st_Ainv,,
OG5_133230,Am_is_Pmon,Ba_ch_Lsac,EE_ha_Cbre,,Op_me_Cgig,,Sr_rh_Arpl,,
OG5_127129,Am_di_Acas,Ba_pa_Brsp,EE_cr_Crsp,Ex_eu_Lpyr,Op_me_Ctel,Pl_gr_Atri,Sr_ci_Ptet,Za_eh_Hpau,
OG5_130405,Am_tu_Lspl,,EE_is_Drot,Ex_he_Pkir,Op_me_Cgig,Pl_gr_Atri,Sr_rh_Spsu,,
OG5_130623,Am_di_Acas,Ba_ac_Amis,EE_cr_Crsp,Ex_eu_Scul,Op_fu_Amac,Pl_gr_Ntab,Sr_st_Apal,,
OG5_135143,Am_di_Acas,Ba_sp_Lbif,EE_ap_Ttra,,Op_me_Cgig,,Sr_st_Suni,,
OG5_152322,Am_di_Acas,Ba_ac_Mpar,EE_ap_Ttra,Ex_eu_Bsal,Op_fu_Gpro,,Sr_rh_Rfil,,
OG5_160810,Am_di_Acas,Ba_ac_Sros,EE_is_Drot,Ex_pa_Tfoe,Op_fu_Gpro,,Sr_ci_Slem,Za_as_Heia,
OG5_130667,Am_my_Asub,Ba_ac_Srap,EE_cr_Crsp,Ex_eu_Lpyr,Op_fu_Lcor,Pl_gr_Ntab,Sr_st_Pinf,,
OG5_137917,Am_my_Ppol,Ba_ac_Kfla,EE_ha_Clep,Ex_he_Ngru,Op_fu_Rirr,Pl_gr_Corb,Sr_st_Dbri,Za_eh_Htur,
OG5_131709,Am_di_Sreg,Ba_pd_Samy,EE_cr_Gpac,Ex_eu_Scul,Op_me_Tspi,Pl_gr_Bpra,Sr_st_Ainv,,
OG5_133996,Am_tu_Nt11,Ba_ac_Amed,EE_ha_Goce,Ex_eu_Bsal,Op_ch_Mova,Pl_gr_Ntab,Sr_ci_Dlpl,,
OG5_129350,Am_my_Asub,Ba_cy_Fisp,EE_cr_Gthe,Ex_eu_Lpyr,Op_fu_Scom,Pl_gr_Ntab,Sr_di_Plim,Za_eh_Hbor,
OG5_129206,Am_di_Acas,Ba_cv_Pdeb,EE_cr_Gthe,Ex_eu_Scul,Op_fu_Amac,Pl_gl_Glwi,Sr_ci_Ptet,,
OG5_127948,Am_di_Ppem,Ba_aq_Hysp,EE_ap_Ttra,Ex_eu_Bsal,Op_fu_Amac,Pl_gr_Atri,Sr_ch_Vbra,,
OG5_152912,Am_di_Sreg,Ba_ac_Mpho,EE_ap_Ttra,Ex_eu_Egra,,,Sr_ci_Cp01,Za_cr_Mcup,
OG5_131897,Am_di_Acas,Ba_sy_Cevr,EE_ce_Chsp,,Op_me_Cgig,,Sr_di_Aspi,Za_et_Tsib,
OG5_129189,Am_di_Gfon,,EE_cr_Gthe,Ex_pa_Tfoe,Op_me_Ppil,Pl_gr_Hann,Sr_ci_Ptet,,
OG5_129666,Am_di_Acas,Ba_pa_Mrad,EE_ha_Saps,Ex_he_Pkir,Op_me_Cgig,Pl_gr_Egui,Sr_di_Gspi,Za_as_Thob,
OG5_127347,Am_di_Ppem,Ba_cy_Tcam,EE_cr_Crsp,Ex_eu_Egra,Op_fu_Amac,Pl_gr_Ntab,Sr_st_Fcyl,Za_as_Thor,
OG5_140490,Am_di_Acas,,EE_ap_Ttra,Ex_ma_Goke,Op_fu_Lcor,Pl_gr_Ntab,Sr_rh_Spsu,,
OG5_127934,Am_di_Acas,Ba_aq_Hysp,EE_ap_Ttra,Ex_eu_Lpyr,Op_ch_Mova,Pl_gr_Atri,Sr_st_Nspa,,
OG5_127943,Am_tu_Lspl,Ba_fc_Dori,EE_ap_Rram,Ex_eu_Egra,Op_me_Ctel,Pl_gl_Glwi,Sr_ci_Sb01,Za_eh_Ninn,
OG5_128453,Am_tu_Cpro,,EE_cr_Crsp,Ex_eu_Scul,Op_fu_Amac,Pl_gr_Ntab,Sr_rh_Pina,,
OG5_129221,Am_my_Ppol,,EE_ha_Crot,Ex_eu_Scul,Op_fu_Amac,Pl_gl_Glwi,Sr_st_Aast,,
OG5_145367,Am_di_Acas,Ba_pa_Brsp,EE_ce_Chsp,Ex_eu_Lpyr,Op_ch_Mova,,Sr_ci_Cp01,,
OG5_127381,Am_di_Sreg,Ba_cy_Nosp,EE_ap_Nlon,Ex_fo_Ssal,Op_me_Cgig,Pl_gr_Atri,Sr_ci_Pmac,Za_em_Mhar,
OG5_127220,Am_di_Acas,,EE_ha_Plut,Ex_eu_Ndes,Op_me_Ppil,Pl_gr_Ntab,Sr_st_Tfra,,
OG5_139547,Am_di_Acas,,,,Op_me_Skow,Pl_gr_Egui,Sr_di_Ccoh,,
OG5_133227,Am_di_Acas,Ba_ch_Ltar,EE_cr_Crsp,,Op_me_Skow,,Sr_di_Aspi,,
OG5_145344,Am_di_Acas,Ba_cy_Pspa,EE_ap_Ttra,Ex_eu_Scul,Op_me_Ocar,Pl_rh_Ccoe,Sr_di_Hsps,,
OG5_136586,Am_di_Acas,,EE_br_Pbif,Ex_he_Ngru,Op_me_Hrob,Pl_gr_Ntab,Sr_rh_Spsu,,
OG5_127778,Am_di_Acas,Ba_cy_Cfri,EE_ha_Saps,Ex_eu_Scul,Op_fu_Amac,Pl_gr_Ntab,Sr_st_Ainv,,
OG5_131872,Am_di_Acas,,EE_cr_Cpar,Ex_eu_Egym,Op_fu_Amac,Pl_gr_Npyr,Sr_rh_Lvor,,
OG5_128352,Am_my_Asub,Ba_cy_Mtes,EE_cr_Crsp,Ex_he_Ngru,Op_me_Ctel,Pl_gr_Pobo,Sr_di_Plim,,
OG5_128124,Am_di_Ppem,Ba_cy_Mtes,EE_ce_Chsp,Ex_eu_Scul,Op_me_Skow,Pl_gr_Ntab,Sr_pe_Perk,Za_th_Ngar,
OG5_129089,Am_di_Acas,,EE_ap_Nlon,Ex_eu_Lpyr,Op_fu_Rdel,Pl_gr_Ntab,Sr_ci_Pmac,,
OG5_127401,Am_di_Gfon,Ba_cy_Nosp,EE_ap_Ttra,Ex_eu_Lpyr,Op_me_Ppil,Pl_gl_Gwit,Sr_ci_Slem,Za_as_Heib,
OG5_142797,Am_di_Acas,,EE_ha_Crot,,Op_fu_Dpri,Pl_gr_Atri,Sr_ch_Vbra,,
OG5_144411,Am_di_Acas,Ba_ad_Sbac,,Ex_ma_Goke,Op_me_Skow,Pl_gl_Gwit,Sr_rh_Rfil,Za_as_Thob,
OG5_138663,Am_tu_Nesp,,EE_cr_Gthe,Ex_ma_Goke,Op_fu_Dpri,Pl_gl_Cglo,Sr_st_Aast,,
OG5_133791,Am_tu_Amsp,,EE_ce_Chsp,Ex_he_Pcos,Op_me_Cgig,Pl_gr_Cjap,Sr_di_Dbal,,
OG5_132425,Am_tu_Aspl,,EE_ce_Chsp,Ex_eu_Ndes,Op_me_Cgig,Pl_gr_Ntab,Sr_rh_Eupl,,
OG5_130136,Am_di_Acas,Ba_ac_Pdio,EE_cr_Cpar,Ex_eu_Bsal,Op_fu_Lcor,Pl_gr_Psal,Sr_ci_Hgra,Za_eh_Hjeo,
OG5_131846,Am_di_Acas,,EE_ap_Ttra,Ex_eu_Egra,Op_me_Ppil,Pl_gl_Glwi,Sr_st_Nspa,,
OG5_126615,Am_di_Acas,Ba_ac_Srap,EE_cr_Gspa,Ex_eu_Lpyr,Op_fu_Amac,Pl_gr_Ntab,Sr_st_Pinf,Za_th_Ngar,
OG5_127395,Am_di_Ppem,Ba_ac_Kset,EE_ha_Pcrd,Ex_eu_Egra,Op_me_Ppil,Pl_gr_Ntab,Sr_pe_Perk,Za_as_Loki,
OG5_144395,Am_is_Fnol,Ba_fb_Lsph,EE_cr_Crsp,,Op_fu_Lcor,Pl_gr_Pcol,Sr_di_Aspi,Za_as_Loki,
OG5_127746,Am_my_Ppol,,EE_cr_Gspa,Ex_ja_Jbah,Op_me_Lcha,Pl_gr_Hann,Sr_ci_An01,,
OG5_129292,Am_di_Acas,Ba_cy_Nosp,EE_ap_Ttra,Ex_ma_Mjak,Op_me_Cgig,Pl_gr_Atri,Sr_ci_Ptet,,
OG5_132747,Am_di_Acas,Ba_ac_Pnic,EE_ha_Ppar,,Op_fu_Dpri,Pl_gr_Bpra,Sr_di_Ccoh,,
OG5_132946,Am_di_Acas,Ba_cy_Nosp,EE_ap_Ttra,Ex_he_Ngru,Op_me_Cgig,Pl_gr_Egui,Sr_st_Ainv,,
OG5_136148,Am_di_Acas,,EE_br_Pbif,Ex_he_Ngru,Op_fu_Rirr,Pl_rh_Gsul,Sr_di_Hsps,,
OG5_171640,Am_di_Acas,,,,,,,,
OG5_134289,Am_di_Acas,,EE_ce_Reri,Ex_eu_Lpyr,Op_fu_Rmic,Pl_gr_Mspa,Sr_ci_Me01,,
OG5_131898,Am_di_Acas,Ba_ac_Kfla,EE_cr_Gthe,Ex_he_Ngru,Op_fu_Dpri,Pl_gr_Knit,Sr_di_Omar,Za_em_Mlum,
OG5_128282,Am_di_Ppem,,EE_cr_Ccur,Ex_eu_Lpyr,Op_fu_Amac,Pl_gr_Cjap,Sr_rh_Spsu,,
OG5_127742,Am_di_Ppem,Ba_cy_Tcam,EE_cr_Gthe,Ex_he_Ngru,Op_ch_Mova,Pl_gr_Hann,Sr_rh_Repl,Za_al_Alti,
OG5_137410,Am_di_Acas,,EE_ce_Chsp,Ex_eu_Lpyr,Op_me_Cgig,,Sr_st_Aast,,
OG5_133994,Am_di_Acas,Ba_ac_Pdio,EE_cr_Cpar,Ex_eu_Egra,Op_fu_Dpri,Pl_gr_Pobo,Sr_st_Aana,Za_as_Thob,
OG5_144635,Am_di_Acas,Ba_cy_Nosp,EE_cr_Cpar,Ex_ja_Jbah,Op_me_Skow,Pl_gl_Cpad,Sr_rh_Pina,,
OG5_129197,Am_is_Fcit,,EE_ha_Crot,Ex_eu_Ndes,Op_fu_Lcor,Pl_gr_Hann,Sr_rh_Qjpl,,
OG5_128449,Am_di_Ppem,Ba_cy_Mtes,EE_cr_Crsp,Ex_eu_Scul,Op_fu_Amac,Pl_gr_Ntab,Sr_rh_Spsu,,
OG5_133271,Am_my_Part,,EE_cr_Cpar,Ex_ma_Goke,Op_me_Cgig,,Sr_ci_Bjap,,
OG5_127938,Am_di_Vnsp,,EE_ce_Reri,Ex_he_Pkir,Op_fu_Rirr,Pl_gr_Ntab,Sr_pe_Perk,,
OG5_127209,Am_di_Ppem,Ba_sy_Abmo,EE_cr_Crsp,Ex_he_Ngru,Op_fu_Amac,Pl_gr_Ntab,Sr_st_Esil,Za_as_Thob,
OG5_130399,Am_di_Acas,,EE_ap_Rram,Ex_ma_Mjak,Op_ch_Mova,Pl_gr_Ntab,Sr_di_Dbal,,
OG5_127363,Am_di_Ppem,Ba_pa_Susp,EE_ap_Ttra,Ex_eu_Lpyr,Op_fu_Amac,Pl_gr_Ntab,Sr_ci_Pmac,,
