,am,ba,ee,ex,op,pl,sr,za,
OG5_138121,0.167,0,0,1.0,1.0,0,0.188,0,
OG5_127629,0.067,0,0.15,0.176,0.074,0.089,0.033,0,
OG5_152755,0.067,0.063,0.222,0.167,0,0.167,0.081,1.0,
OG5_137138,1.0,0,0.25,0.25,0.25,0.25,0.214,0,
OG5_134623,0.429,0,0.143,1.0,0.625,0.333,0.094,0,
OG5_134183,0.333,0.059,0.333,1.0,0.5,0.143,0.231,0.094,
OG5_132924,0.125,0.036,0.167,1.0,0.2,0.316,0.089,0.333,
OG5_162882,0.118,0.133,0.333,0.5,0.222,0.333,0.075,0.5,
OG5_139914,0.211,0,0.235,0.286,0.167,0.077,0.114,0,
OG5_131357,0.667,0.167,0.273,0.793,0.3,0.4,0.27,0,
OG5_132610,0.4,0,0.067,0.5,0.5,0.149,0.039,0,
OG5_139126,0.2,0,1.0,0,0.304,1.0,0.25,0,
OG5_136455,0.111,0,0.2,1.0,0.5,0.222,0.091,0,
OG5_148099,0.375,1.0,0.5,0,0,0.5,0.13,0,
OG5_135607,0.281,0,0.091,0.25,0.5,0.333,0.047,0,
OG5_130092,0.111,0,0.083,0.154,0.125,0.071,0.061,0,
OG5_137587,0.333,0,0.455,0,0.375,1.0,0.1,0,
OG5_130601,0.1,0.5,0.133,0.182,0.161,0.2,0.069,0,
OG5_134915,0.25,0,0.333,0,0,0.5,0.125,0,
OG5_130364,0.2,0,0.154,0.333,0.259,0.1,0.111,0,
OG5_137879,0.2,0.031,0.5,0,0,0,0.2,0.5,
OG5_134674,0.429,0.25,0.2,1.0,0.289,0.25,0.057,0,
OG5_129530,0.044,0,0.061,0.111,0.095,0.149,0.048,0,
OG5_130617,0.5,0,0.429,0,0.667,0.5,0.398,0,
OG5_156946,0.222,0,0.25,0.75,0,0,0.167,0.5,
OG5_165971,0.133,0.333,0.333,1.0,0.5,1.0,0.12,0,
OG5_139367,0.133,0,0,1.0,0,0,0.2,0,
OG5_133050,0.333,0.222,0.222,0,0.273,0.4,0.083,0,
OG5_138179,1.0,0,0.1,0.667,0.25,0.2,0.086,0,
OG5_136136,0.083,0.333,0.5,0.308,0.182,0,0.077,0,
OG5_133400,0.133,0.5,0.13,0.364,0.25,0.5,0.11,0,
OG5_137067,0.2,0,0,0,1.0,0.333,0.833,0,
OG5_129944,0.053,0.2,0.105,0.333,0.103,0.182,0.187,0,
OG5_144177,0.25,0,0.5,0.5,0.667,0,0.222,1.0,
OG5_144041,0.333,0,0.444,1.0,0.139,0.206,0.072,0,
OG5_129383,0.143,0,0.333,0,0.167,0.367,0.19,0,
OG5_133136,0.105,0.025,0.108,0.222,0.143,0.125,0.093,0,
OG5_144738,0.093,0,0.1,0.333,0.2,0.267,0.065,0,
OG5_130340,0.1,0,0.067,0.2,0.118,0.222,0.05,0,
OG5_126637,0.097,0.005,0.065,0.217,0.218,0.155,0.027,0.021,
OG5_173732,0.5,0,1.0,1.0,1.0,0.5,0.25,0,
OG5_132496,0.125,0,0.143,0.333,0.125,0.425,0.061,0,
OG5_129570,0.125,0.4,0.25,0.333,0.091,0.25,0.052,0,
OG5_137117,0.333,0,0.222,0.5,0.761,1.0,0.176,0,
OG5_170439,0.075,0.077,0.129,0.444,0.136,0.103,0.043,0,
OG5_129133,0.167,0,0.111,0.333,0.526,0.333,0.042,0,
OG5_138354,0.071,0,0.125,0.4,0.286,0.133,0.057,0,
OG5_129852,0.077,0.009,1.0,0.167,0.125,0.182,0.125,0.024,
OG5_133212,0.083,0,0.154,0.167,0.176,0.5,0.063,0,
OG5_128134,0.154,0,0.083,0.2,0.073,0.129,0.023,0,
OG5_129526,0.133,0,0.143,0.5,0.158,0.088,0.082,0,
OG5_130674,0.429,0,0,0,0.673,0,0.176,0,
OG5_128404,0.214,0.013,0.133,0.714,0.148,0.158,0.039,0.182,
OG5_146568,0.333,0.111,0.2,0,1.0,0.5,0.12,0,
OG5_129735,0.1,0,0.2,0.286,0.167,0.167,0.174,0,
OG5_128736,0.077,0,0.2,0.333,0.143,0.2,0.08,0.033,
OG5_129900,0.125,0.038,0.069,1.0,0.152,0.255,0.022,0,
OG5_142363,0.333,0,0.333,0,0.182,1.0,0.043,0,
OG5_132666,0.071,0,0.25,0.667,0.15,0.25,0.067,0,
OG5_140300,0.133,0.048,0.111,0.222,0.4,0.375,0.157,0.4,
OG5_153147,0.25,0,0.122,0.125,1.0,0.1,0.054,0,
OG5_139565,0.273,0,0.333,1.0,0.833,0,0.333,0,
OG5_134712,0.115,0.029,0.091,0.3,0.211,0.2,0.079,0.167,
OG5_127816,0.083,0,0.19,0.25,0.12,0.175,0.056,0,
OG5_131683,0.056,0,0.111,0.333,0.167,0.188,0.143,0,
OG5_130042,0.129,0,0.083,0.222,0.111,0.136,0.035,0,
OG5_129545,0.081,0,0.143,0.609,0.188,0.222,0.053,0,
OG5_168484,0.154,0.095,0.5,0.5,0.2,0,0.067,0,
OG5_150675,0.333,0,0.067,0.333,0,0.167,0.053,0,
OG5_132043,0.333,0.024,0.25,0.5,0.133,0.2,0.074,0,
OG5_135867,0.125,0,0.25,0.5,0.765,0.333,0.091,0,
OG5_132998,0.143,0,0.125,0.444,0.267,0.375,0.036,0,
OG5_135836,0.5,0,0.333,0.667,1.0,0.5,0.2,0,
OG5_129369,0.25,0,0.147,0.2,0.133,0.104,0.048,0,
OG5_135415,0.143,0,0.5,1.0,0.143,0.5,0.111,0,
OG5_146427,0.2,0,0.5,0.5,0.333,0.273,0.167,0,
OG5_136267,1.0,0,0.167,0.333,0.333,0.25,0.04,0,
OG5_127519,0.222,0,0.25,1.0,0.5,1.0,0.115,0,
OG5_132262,0.034,0.04,0.2,0.071,0.143,0.097,0.242,1.0,
OG5_131776,0.091,0.2,0.25,0.333,0.182,0.179,0.071,0,
OG5_128431,0.087,0,0.136,0.143,0.089,0.263,0.07,0,
OG5_131247,0.059,0.029,0.105,0.4,0.158,0.2,0.063,0.111,
OG5_129825,0.139,0,0.1,0.143,0.296,0.235,0.088,0,
OG5_128617,0.267,0,0.222,0.333,0.095,0.414,0.057,0,
OG5_129501,1.0,0,0.6,1.0,0.5,0.291,0.667,0,
OG5_149416,0.091,0,0.2,1.0,0.25,0.231,0.237,0,
OG5_133565,0.091,0,0.143,0.333,0.267,0.143,0.182,0,
OG5_140121,0.1,0,0.125,0.917,1.0,0.5,0.333,0,
OG5_135789,0.231,0.25,0.5,0.571,0.2,0,0.125,0,
OG5_145284,0.167,0,0.5,0,0.429,0.333,0.059,0,
OG5_131840,0.091,0,0.133,1.0,0.1,0.5,0.133,0,
OG5_132258,0.111,0,0.091,0.222,0.133,0.281,0.071,0,
OG5_128562,0.037,0.026,0.064,0.182,0.095,0.083,0.022,0.093,
OG5_136126,0.098,0.2,0.091,0.25,0.188,0.13,0.09,0,
OG5_131307,0.077,0,0.222,0.167,0.654,0.2,0.086,0,
OG5_134039,1.0,0.025,0,0.25,1.0,0,0,1.0,
OG5_128789,0.083,0,0.1,0.222,0.182,0.111,0.098,0,
OG5_132213,0.053,0,0.038,0.25,0.25,0.273,0.018,0,
OG5_131556,0.143,0,0.4,0.4,0.111,0.118,0.583,0,
OG5_128816,0.053,0,0.063,0.125,0.091,0.196,0.033,0,
OG5_132277,0.5,0.125,0.667,1.0,0.2,1.0,1.0,0,
OG5_149986,0.5,0,0.25,1.0,0,0.167,0.111,0,
OG5_136656,0.206,0,0.222,0.25,0.333,0.667,0.123,0,
OG5_130951,0.065,0,1.0,1.0,0.136,0.2,0.06,0,
OG5_142804,0.2,0,0,1.0,0,1.0,0.143,0,
OG5_142390,0.05,0,0.25,1.0,0.833,0.333,0.136,0,
OG5_132106,0.167,0,0.118,0.143,0.167,0.208,0.045,0,
OG5_128331,0.048,0.051,0.048,0.31,0.083,0.25,0.037,0.012,
OG5_147534,0.119,1.0,0.625,0.6,0.667,0.286,0.173,0,
OG5_131224,0.093,0,0.278,0.4,0.321,0.667,0.115,0,
OG5_134654,0.1,0.5,0.273,0.667,0.474,0.25,0.058,0.5,
OG5_140620,0.105,0,0.125,1.0,1.0,0,0.086,0,
OG5_136347,0.15,0,0.111,0.333,0.222,0.182,0.074,0,
OG5_154999,0.056,0.026,0.5,0,0,0.333,0.065,1.0,
OG5_171139,0.5,0.333,1.0,0,0,0,0,0,
OG5_142130,1.0,0,0.143,0.333,0.571,0.5,0.036,0,
OG5_168886,1.0,0,0,0,0,0.571,1.0,0.143,
OG5_141398,0.111,0.667,0.2,0.417,0.2,0.333,0.15,0,
OG5_129759,0.071,0,0.5,0.333,0.1,0.389,0.053,0,
OG5_139416,0.2,0,1.0,0.8,0,1.0,0.052,0,
OG5_131876,0.118,0,0.077,0.75,0.25,0.276,0.125,0,
OG5_133030,0.4,0.017,0,1.0,0.176,0,0.043,0,
OG5_142636,0.091,0.2,0.286,0.6,0.125,0.154,0.063,0,
OG5_135460,0.111,0.06,0.333,0.333,0,0.15,1.0,0,
OG5_128512,0.045,0.027,0.167,0.2,0.125,0.279,0.093,0.056,
OG5_128209,0.074,0.333,0.333,0.333,0.185,0.231,0.12,0,
OG5_144716,0.5,0,0.231,0.333,0.25,1.0,0.059,0,
OG5_138432,0.111,0.25,0.444,0.286,0.333,1.0,0.057,0,
OG5_132921,0.067,0.02,0.095,0.263,0,0.111,0.4,0.052,
OG5_137188,0.5,0,0,0,0,1.0,1.0,0,
OG5_150044,0.167,0,0.5,1.0,0,0.409,0.182,0,
OG5_131073,0.118,0,0.25,0.286,0.167,0.222,0.064,0,
OG5_176390,0.286,0.333,0.778,0,1.0,0.6,0.286,0,
OG5_147143,0.115,0.2,0.125,0.4,0,0.205,0.065,0,
OG5_138671,0.333,0,0.053,0.125,0.25,0.143,0.063,0,
OG5_132020,0.238,0.029,0.1,0.5,0,0.264,0.146,0.118,
OG5_128883,0.087,0,0.154,0.2,0.1,0.087,0.051,0,
OG5_131486,0.5,0,0.086,0.188,0.2,0.167,0.027,0,
OG5_129682,0.043,0,0.033,0.167,0.077,0.114,0.016,0,
OG5_133199,0.143,0.027,0.143,0.8,0.556,0.154,0.054,0.079,
OG5_129533,0.095,0.01,0.12,0.333,0.263,0.167,0.038,0.25,
OG5_139003,1.0,0,0,0.5,1.0,0.333,0,0,
OG5_128229,0.061,0.1,0.143,0.176,0.147,0.063,0.039,0,
OG5_129374,0.056,0.075,0.267,0.167,0.15,0.133,0.074,0.11,
OG5_129760,0.077,0,0.143,0.25,0.067,0.2,0.035,0,
OG5_128875,0.1,0.011,0.083,0.194,0.125,0.229,0.068,0.032,
OG5_128861,0.065,0,0.05,0.214,0.083,0.125,0.041,0,
OG5_141125,0.333,0.5,1.0,1.0,1.0,0.288,0.333,0,
OG5_140149,0.174,0,0.222,0.667,0.556,0.308,0.147,0,
OG5_133150,0.25,0,0.333,1.0,0.25,0.5,0.08,0,
OG5_140434,0.143,0,0.4,0.885,0.833,0.65,0.5,0,
OG5_139149,0.4,0,0.333,1.0,0.333,0.25,0.081,0,
OG5_137472,0.2,0.167,0.5,0,0,0,0.389,0,
OG5_147308,0.2,0,0.5,0,1.0,0.265,0.208,0,
OG5_128042,0.074,1.0,0.222,0.25,0.138,0.214,0.164,0,
OG5_132052,0.222,0,0.059,0.167,0.167,0.167,0.061,0,
OG5_133647,0.105,0,0.12,0.333,0.2,0.438,0.144,0,
OG5_150257,0.25,1.0,0.667,0.5,1.0,0.259,0.208,0,
OG5_137567,0.25,1.0,0,0,0,0,0.5,0,
OG5_135380,0.091,0.083,0.25,0.5,0.2,0.12,0.074,1.0,
OG5_131859,0.087,0,0.154,0.25,0.154,0.333,0.032,0,
OG5_171677,0.154,0.25,0.1,0.5,0.25,0.2,0.114,1.0,
OG5_127930,0.25,0,0.25,1.0,0,0.323,0.906,0,
OG5_131971,0.125,0,0.5,1.0,0.133,0.08,0.167,0,
OG5_129939,0.158,1.0,0.16,0.286,0.182,0.15,0.053,0,
OG5_132039,0.081,0,0.214,0,0.5,0.263,0.061,0,
OG5_135302,0.25,0,0.333,1.0,0.75,0.297,0.931,0,
OG5_128733,0.167,0,0.095,0.071,0.111,0.139,0.038,0,
OG5_139681,1.0,0,0.2,1.0,0.333,1.0,0.059,0,
OG5_131979,0.333,0,1.0,0,0.125,0.25,0.133,0,
OG5_133807,0.5,0,0.111,0.333,0.5,0.4,0.047,0,
OG5_137304,0.105,0.5,0.263,1.0,0.3,0.333,0.08,1.0,
OG5_129646,0.059,0.091,0.05,0.118,0.235,0.5,0.042,0,
OG5_143977,0.2,0,0.316,0,1.0,0.2,0.09,0,
OG5_130935,0.133,0,0.222,0.167,0.19,0.143,0.073,0,
OG5_126752,0.043,0.006,0.077,0.12,0.065,0.219,0.022,0.022,
OG5_129087,0.105,0.023,0.143,0.286,0.103,0.22,0.045,0,
OG5_148565,0.25,0,0.333,0.286,1.0,0.333,0.095,0,
OG5_133045,0.333,0.011,0.5,1.0,0.5,0.304,0.083,0.1,
OG5_130116,0.182,0,0.108,0.154,0.161,0.118,0.017,0,
OG5_159777,0.333,0,0.125,0,0.333,1.0,0.16,0,
OG5_134548,1.0,0,0.063,0.2,0.125,0.222,0.036,0,
OG5_137187,1.0,0,0,0,0,0.385,1.0,0,
OG5_139929,0.188,0.084,0.311,0.25,0.118,0.167,0.081,0,
OG5_138464,0.107,0,0.1,0.308,0.25,0.5,0.129,0,
OG5_130463,0.333,0.005,0.333,0.167,0,0.409,0.083,0,
OG5_132740,1.0,0.006,0,0.333,0,0.366,0.059,0,
OG5_128842,0.167,0.005,0.105,0.333,0.057,0.395,0.063,0.04,
OG5_135347,0.154,0,0.333,0,0.333,1.0,0.333,0,
OG5_129820,0.071,0,0.067,0.2,0.179,0.098,0.019,0,
OG5_136259,0.143,1.0,0.056,0.333,0.235,0.154,0.058,0,
OG5_130695,0.095,0,0.286,0.25,0.1,0.206,0.071,0,
OG5_131283,0.243,0.089,0.25,0,0.477,0.191,0.134,0.333,
OG5_135303,0.25,0,0.6,1.0,0.101,0.25,0.192,0,
OG5_139320,0.333,0,0.5,0,0.118,1.0,0.5,0,
OG5_176507,0.133,0,0.6,0.5,0.5,0.333,0.161,0,
OG5_130974,0.25,0,1.0,0.333,0.976,0.458,0.474,0,
OG5_147185,0.2,0,0.2,1.0,0,0.213,0.429,0,
OG5_151236,1.0,0,0.5,0,0,0,0.333,0,
OG5_127576,0.107,0.111,0.2,0.5,0.286,0.286,0.112,0,
OG5_133762,0.067,0.033,0.333,1.0,0.4,0.25,0.086,1.0,
OG5_140612,0.081,0,0.222,1.0,0.25,0,0.162,0,
OG5_146325,0.5,0,0,0.2,1.0,0,0,0,
OG5_148093,0.5,0,0.5,0.333,0,0,0.2,0,
OG5_148191,0.294,0,0.2,0.75,0,1.0,0.111,0,
OG5_139876,0.286,0,1.0,0.667,0.25,0.25,0.143,0,
OG5_128609,0.063,0,0.056,0.143,0.071,0.1,0.024,0,
OG5_128854,0.25,0,0.5,1.0,0,0,0.125,0,
OG5_127618,0.053,0.036,0.059,0.158,0.07,0.2,0.026,0.055,
OG5_169226,0.222,0.25,0,0.5,0.75,0,0.091,0,
OG5_137503,0.5,0,0,0,0.455,1.0,0.286,0,
OG5_130026,0.059,0.25,0.072,0.222,0.091,0.118,0.024,1.0,
OG5_133735,0.15,0.014,0.182,0.4,0.333,0.4,0.053,0.5,
OG5_131814,0.125,0.143,0.1,0.2,0.136,0.167,0.051,1.0,
OG5_153263,0.231,0.143,0.269,0.333,1.0,0.25,0.095,0,
OG5_138115,1.0,0,0,0.333,0,0,0.05,0,
OG5_128925,0.04,0,0.1,0.2,0.167,0.065,0.06,0,
OG5_135068,0.065,0.2,0.087,0.333,0.167,0.226,0.034,0,
OG5_141729,0.167,0,0.25,0.4,0,1.0,0.08,0,
OG5_127872,0.071,0.018,0.138,0.529,0.167,0.328,0.039,0.133,
OG5_133188,0.118,0.25,0.133,0.286,0.321,0.188,0.196,0,
OG5_146682,1.0,0.095,1.0,0.222,0,0,0,0.08,
OG5_130115,0.053,0,0.143,0.2,0.107,0.261,0.061,0,
OG5_137744,0.667,1.0,0,0,0,0.667,0.571,0,
OG5_137776,0.125,0,0.25,0.333,0.182,0.154,0.035,0,
OG5_130061,0.125,0.2,0.067,0.5,0.091,0.086,0.018,0.059,
OG5_155366,0.381,0.045,0.333,0.5,0.625,1.0,0.106,0.333,
OG5_132764,0.143,0,0.08,0.25,0,0.237,0.053,0,
OG5_127594,0.118,0,0.2,0.667,0.08,0.2,0.039,0,
OG5_135612,0.125,0,0.053,0.5,0.538,0.154,0.042,0,
OG5_135397,0.125,1.0,0.2,0,0.333,0.286,0.136,0,
OG5_133081,0.034,0,0.04,0.286,0.174,1.0,0.061,0,
OG5_171676,0.5,0,1.0,0.5,1.0,0,0.5,0,
OG5_133903,1.0,0,0,0,0.333,0,1.0,0,
OG5_130380,1.0,0.042,0.25,0.778,1.0,0.5,0.167,0.2,
OG5_132212,0.125,0,1.0,0,0.286,0,0.25,0,
OG5_126701,0.074,0.125,0.111,0.188,0.079,0.15,0.033,0.083,
OG5_129329,0.111,0,0.071,0.167,0.182,0.063,0.034,0,
OG5_133219,1.0,0,0,0.5,0.5,0.31,0.083,0,
OG5_129123,0.267,0.2,0.667,0,0.2,0,0.176,0,
OG5_126633,0.417,0.032,0.333,0.4,0.27,0.304,0.095,0,
OG5_129492,0.097,0,0.134,0.233,0.304,0.4,0.08,0,
OG5_133907,0.5,0,1.0,1.0,0.75,0,0.333,0,
OG5_130620,1.0,0.063,0,1.0,0.5,0,0.401,1.0,
OG5_141265,0.143,0.024,1.0,0.714,0,0,0.4,0,
OG5_126835,0.091,0.007,0.167,0.286,0.106,0.136,0.08,0.034,
OG5_127340,0.066,0,0.18,0.4,0.523,0.182,0.045,0,
OG5_130430,0.125,0,0.2,1.0,0.087,1.0,0.125,0,
OG5_127493,0.086,0.167,0.111,0.286,0.304,0.173,0.06,0.5,
OG5_154744,0.154,0,0.222,0.519,0,0.218,0.086,1.0,
OG5_129428,0.111,0,0.333,0.25,0.143,0.135,0.047,0,
OG5_133950,0.143,0,0.4,1.0,0.167,0.333,0.063,0,
OG5_131221,0.167,0,0.167,0.333,0.632,0.286,0.222,0,
OG5_144644,0.4,0,0,0,0.5,0.333,0.208,0,
OG5_136591,0.129,0.025,0.118,0.25,0.167,0,0.077,0.143,
OG5_133129,0.5,0,0.333,0.333,0.125,0.545,1.0,0,
OG5_129178,0.5,0.125,0.25,1.0,0.5,0.154,0.091,0,
OG5_137800,0.333,0,0.333,0,0.618,0,0.068,0,
OG5_131144,0.154,0.034,0.3,0.333,0.19,0,0.096,1.0,
OG5_132742,0.545,0.013,0.258,0.667,0.75,0.125,0.042,0.111,
OG5_129304,0.297,0.018,0.196,0.412,0.207,0.26,0.103,0.444,
OG5_132088,0.077,0,0.134,1.0,0.217,0.667,0.093,0,
OG5_133934,0.083,0,0.167,0.5,0.214,0.188,0.043,0,
OG5_133149,0.158,0.019,0.167,0.25,0.308,0.343,0.038,0.2,
OG5_132744,0.114,0.041,0.119,0.222,0.25,0.138,0.041,0.2,
OG5_130297,0.167,0.083,0.667,1.0,0.308,0.333,0.875,0.333,
OG5_126616,0.045,0.009,0.05,0.094,0.081,0.135,0.03,0.111,
OG5_145241,0.165,0,1.0,0,0,0,0,0,
OG5_134465,0.2,0,0.5,1.0,0.286,0.2,1.0,0,
OG5_127113,0.214,0.009,0.143,0.167,0.2,0.172,0.057,0.5,
OG5_150194,0.5,0,0.182,0.333,0.5,0.25,0.068,0,
OG5_130269,0.118,0.125,0.154,0.2,0.097,0.233,0.083,0,
OG5_131236,0.079,0.077,0.105,0.333,0.19,0.179,0.044,0,
OG5_142669,0.25,0,1.0,0.25,0,0.667,0.176,0,
OG5_132644,0.143,0,0.2,0.2,0.286,0.429,0.059,0,
OG5_130577,0.333,0,0.2,1.0,0.154,0.4,0.1,0,
OG5_137523,0.25,0,1.0,0,0.333,0.25,0.054,0,
OG5_140083,0.1,0,0.143,0.5,0.125,0.2,0.067,0,
OG5_146642,0.25,0.03,0.25,0,0.5,0.286,0.121,1.0,
OG5_135834,0.25,0,0.12,0.5,0,0.049,0.037,0,
OG5_127183,0.2,0.004,0.125,0,0.222,0.083,0.038,0.025,
OG5_171040,0.667,0.027,0,0,1.0,0,1.0,0.286,
OG5_130448,0.273,0.333,0.167,0,0.222,0.222,0.111,0,
OG5_156696,0.074,0.118,0.111,0.5,1.0,0.1,0.667,0,
OG5_142376,0.18,0.25,0.333,0.833,1.0,0.167,0.053,0,
OG5_131469,0.125,1.0,0.111,0.333,0.167,0.133,0.057,1.0,
OG5_130368,0.313,0.016,0.109,0.579,0.222,0.262,0.094,0.4,
OG5_132205,0.25,0,0.143,0.333,0.2,0.235,0.1,0,
OG5_130046,0.1,0.045,0.143,0.25,0.333,0.083,0.048,0,
OG5_127836,0.048,0.037,0.07,0.192,0.083,0.27,0.033,0,
OG5_129007,0.07,0.02,0.333,0.304,0.125,0.375,0.087,0.043,
OG5_127808,0.118,0,0.071,0.125,0.093,0.333,0.051,0,
OG5_129222,0.2,0.2,0.125,0.375,0.12,0.24,0.031,0,
OG5_133437,0.125,0,0.167,1.0,0.286,0,0.417,0,
OG5_130301,0.188,0.08,0,0.667,0.303,0.25,0.333,0,
OG5_129982,1.0,0.088,0,0,0,0.456,1.0,0,
OG5_149539,1.0,0,0.5,0,0.364,1.0,0.083,0,
OG5_127542,0.667,0.007,0.333,0.2,0.182,0.4,0.148,0.045,
OG5_130768,1.0,0.032,0,0,0.36,0,1.0,0,
OG5_133329,1.0,0.059,0.5,0,0.667,0.5,0.2,0.097,
OG5_129195,0.054,0.25,0.081,0.333,0.163,0.5,0.046,0,
OG5_129655,0.095,0.049,0.2,0.333,0.125,0.154,0.089,1.0,
OG5_128607,0.119,0,0.094,0.2,0.154,0.165,0.035,0,
OG5_129647,0.125,0,0.095,0.8,0.196,0.257,0.152,0,
OG5_133276,0.167,0,0.333,0.333,0.167,0.35,0.091,0,
OG5_158975,0.2,0.022,0.154,0.333,1.0,0.1,0.182,1.0,
OG5_130992,0.1,0,0.25,1.0,0.222,0.231,0.188,0,
OG5_132322,0.083,0,0.6,0.333,0.318,0.105,0.111,0,
OG5_139307,0.143,0,0.125,0.154,0.6,0.2,0.042,0,
OG5_130382,0.133,0.024,0.5,0,0.308,0.276,0.115,0.061,
OG5_149650,0.5,0.333,0.333,0,1.0,0.167,0.167,0.091,
OG5_128973,0.174,0,0.2,1.0,0.191,0.333,0.167,0,
OG5_126991,0.059,0.01,0.075,0.143,0.119,0.098,0.073,0.1,
OG5_130009,0.061,0.019,0.158,0.5,0.111,0.273,0.065,0.2,
OG5_136928,0.077,0.1,0.105,0,0,0.1,0.037,0,
OG5_156587,0.059,0,0.143,1.0,0,0.15,0.2,0,
OG5_135107,0.5,0.2,0.333,0.125,0.333,0.3,0.095,0,
OG5_128451,0.25,0.149,0.222,1.0,0.5,0.167,0.079,0,
OG5_131021,0.075,0.091,0.143,0.5,0.4,0.108,0.041,0,
OG5_138465,0.5,0.02,0,0,0.357,1.0,0.273,0,
OG5_126779,0.034,0.012,0.094,0.243,0.189,0.111,0.05,0,
OG5_131613,0.143,0,0.333,0.5,0.563,0.4,1.0,0,
OG5_136151,0.333,0,0.25,1.0,0.25,0.333,0.167,0,
OG5_126894,0.091,0.004,0.07,1.0,0.094,0.102,0.039,0.013,
OG5_135057,0.111,0,1.0,0.333,0.077,0,0,0,
OG5_131350,0.143,0,0.125,0.25,0.091,0.286,0.133,0,
OG5_129654,0.5,0.006,0.5,0.25,0.222,0.25,0.091,0.2,
OG5_139789,0.333,0,1.0,0.5,0.333,0,0,0,
OG5_128300,0.106,0,0.13,0.467,0.323,0.106,0.114,0,
OG5_128196,0.16,0.011,0.176,0,0.16,0.475,0.058,0.03,
OG5_127682,0.039,0,0.077,0.143,0.081,0.143,0.068,0,
OG5_127370,0.054,0,0.133,0.5,0.171,0.218,0.039,0,
OG5_129989,0.091,0,0.133,0.333,0.167,0.095,0.045,0,
OG5_135412,0.143,0,0.143,0.5,0.143,0.167,0.167,0,
OG5_134270,0.75,0.056,1.0,0,0.71,0.318,0.286,0.538,
OG5_141017,0.235,0,0.222,1.0,0.113,0.238,0.078,0,
OG5_127975,0.061,0.5,0.111,0.143,0.1,0.128,0.026,0,
OG5_137369,0.143,0.014,0.222,1.0,0.5,0.214,0.077,0.5,
OG5_133203,0.125,0.167,0.273,0,0.412,0.375,0.125,0.6,
OG5_135754,0.111,0,0.333,0.667,0.25,0,0.077,0,
OG5_131787,0.25,0.025,0.25,0.5,0.25,0.214,0.087,0.2,
OG5_141257,0.25,0,0.5,1.0,0.333,0.188,0.1,0,
OG5_126650,0.121,0.019,0.113,0.267,0.123,0.345,0.051,0.111,
OG5_127041,0.063,0.004,0.176,0.167,0.15,0.144,0.024,0.019,
OG5_127728,0.182,0.007,0.333,0.333,0.235,0.362,0.2,0.333,
OG5_126955,0.051,0.016,0.07,0.128,0.083,0.134,0.022,0.091,
OG5_135474,0.286,0,0.5,0.143,0.333,0.154,0.091,0,
OG5_130439,0.1,0,0.091,0.143,0.091,0.222,0.049,0,
OG5_128047,0.086,0.5,0.182,0.091,0.103,0.174,0.03,0,
OG5_132577,0.115,0,0.167,0.667,0.125,0.212,0.108,0,
OG5_132309,0.1,0,0.154,0.222,0.333,0.2,0.279,0,
OG5_139400,0.143,0,0,0,0,0.231,0.6,0,
OG5_130145,0.5,0.007,0.167,0.333,0.25,0.158,0.062,0.111,
OG5_131666,0.105,0.022,0.087,0.375,0.13,0.116,0.044,0.333,
OG5_127675,0.125,0.005,0.125,1.0,0.118,0.136,0.056,0.061,
OG5_142923,0.12,0,0.182,1.0,0.333,1.0,0.143,0,
OG5_133348,0.111,0,0.5,0.5,0.133,0.5,0.095,0,
OG5_130199,0.4,0.5,0.286,1.0,0.125,0,0.333,0,
OG5_128436,0.231,0,0.132,0.667,0.471,0.521,0.381,0,
OG5_127644,0.08,0.022,0.136,0.4,0.174,0.118,0.074,0.1,
OG5_138057,0.15,0.057,0.5,0.5,0.333,0,0.333,0.154,
OG5_136534,0.2,0,1.0,0,0.167,0.2,0.222,0,
OG5_135357,0.25,0,0.5,1.0,0.455,0,0.111,0,
OG5_136010,0.2,0,0.5,1.0,0.24,0,0.667,0,
OG5_128715,0.182,0.015,0,0.4,0.095,0.262,0.091,0.017,
OG5_131762,0.389,0.128,0.143,1.0,0.265,0.333,0.091,0.333,
OG5_130523,0.033,0,0.071,0.125,0.143,0.178,0.053,0,
OG5_136584,1.0,0.057,0,0,0.167,0,0.333,0,
OG5_130651,0.14,0.011,0,0.5,0.333,0.5,0.095,0.333,
OG5_128486,0.056,0.053,0.25,0.25,0.083,0.156,0.064,0.5,
OG5_129595,0.714,0.2,0.286,1.0,0.286,0.267,0.073,0,
OG5_141015,0.105,0,0.2,0.5,0.412,1.0,0.064,0,
OG5_130155,0.111,0,1.0,1.0,0.284,0,0.088,0,
OG5_163799,0.167,0,0.333,0.5,0.778,1.0,0.088,0,
OG5_132302,0.087,0.095,0.106,0.551,0.4,0.111,0.056,0,
OG5_132452,0.167,0.014,0.333,0,0.111,0.185,0.1,0.143,
OG5_130566,0.087,0.286,0.118,0.514,0,0.17,0.046,0,
OG5_149970,0.21,1.0,0.791,0.5,0.688,0.368,0.291,0,
OG5_128663,0.071,0.006,0.111,0,0.167,0.211,0.061,0.029,
OG5_131228,0.091,1.0,0.152,1.0,0.279,1.0,0.143,0,
OG5_127668,0.133,0.007,0.091,1.0,0.1,0.161,0.053,0.017,
OG5_129615,0.133,0.088,0.133,1.0,0.286,0,0.059,0.278,
OG5_127967,0.133,0.025,0,0,0.364,0.421,0.296,0.2,
